Datetime,Close,High,Low,Open,Volume,RSI_14,SMA_20,SMA_50,EMA_20,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ATRr_14,Target_Close
2025-12-26 03:45:00+00:00,26091.44921875,26139.849609375,26071.69921875,26091.44921875,0,46.08354245075532,26170.6150390625,26000.3460546875,26135.96492394722,36.44580342668269,-19.015244925079458,55.461048351762145,26108.590657955032,26170.6150390625,26232.63942016997,0.47400017932242433,-0.13818307332507834,48.9778784507382,26072.80078125
2025-12-26 04:45:00+00:00,26072.80078125,26097.599609375,26067.650390625,26072.80078125,0,43.322157379151854,26167.5275390625,26003.945078125,26129.94929130939,27.28531886397468,-22.54058359022998,49.82590245420466,26093.04729299088,26167.5275390625,26242.00778513412,0.5692570378339111,-0.13591866843062125,47.618688472114044,26062.25
2025-12-26 05:45:00+00:00,26062.25,26074.44921875,26048.69921875,26062.25,0,41.796191984515985,26163.642578125,26007.2140625,26123.501739756117,18.955699475936854,-24.696162382614247,43.6518618585511,26076.138416947797,26163.642578125,26251.146739302203,0.6688989189170768,-0.0793586085561792,46.056639295534474,26042.150390625
2025-12-26 06:45:00+00:00,26042.150390625,26067.099609375,26031.0,26042.150390625,0,38.97938388257305,26158.57509765625,26010.307070312498,26115.75399221982,10.610237390144903,-26.433299574724963,37.043536964869865,26055.760304982305,26158.57509765625,26261.389890330192,0.786088632810553,-0.06618655741720807,45.345422872639155,26044.150390625
2025-12-26 07:45:00+00:00,26044.150390625,26054.349609375,26032.400390625,26044.150390625,0,39.416905044411656,26152.042578124998,26013.4530859375,26108.93460159174,4.110399717341352,-26.34650979802281,30.456909515364163,26037.621424295587,26152.042578124998,26266.46373195441,0.8750456373539199,0.028530416408609715,43.67426543530779,26048.30078125
2025-12-26 08:45:00+00:00,26048.30078125,26051.349609375,26008.75,26048.30078125,0,40.372367665002876,26146.3201171875,26016.754101562503,26103.15995203538,-0.6978225658203883,-24.92378566494764,24.225963099127252,26023.04828879327,26146.3201171875,26269.59194558173,0.9429382631416391,0.102426048131495,43.59750428814295,26047.650390625
2025-12-26 09:45:00+00:00,26047.650390625,26052.44921875,26031.05078125,26047.650390625,0,40.265200413420345,26139.492675781254,26020.58609375,26097.873327139154,-4.508878905158781,-22.987873603428827,18.478994698270046,26010.0815870666,26139.492675781254,26268.903764495906,0.9901576156797753,0.14515295378295204,42.01185666041845,26034.55078125
2025-12-29 03:45:00+00:00,26034.55078125,26102.75,26027.05078125,26034.55078125,0,38.07307888062671,26131.720214843754,26024.2501171875,26091.842608483043,-8.48834910514779,-21.573875042734272,13.08552593758648,25996.53774137019,26131.720214843754,26266.902688317317,1.0346236096372656,0.14059899520644561,44.41809680967428,25983.69921875
2025-12-29 04:45:00+00:00,25983.69921875,26037.75,25979.0,25983.69921875,0,31.014329012093388,26121.52021484375,26027.103085937506,26081.543238032275,-15.565969215054793,-22.92119612211302,7.355226907058227,25973.908564472862,26121.52021484375,26269.131865214636,1.1301918813056355,0.03316355535805632,45.44180418041183,25979.900390625
2025-12-29 05:45:00+00:00,25979.900390625,25990.099609375,25965.25,25979.900390625,0,30.55853113792611,26111.182714843748,26029.846093750002,26071.86296685063,-21.23676363346749,-22.873592432420573,1.6368287989530836,25954.120438570106,26111.182714843748,26268.24499111739,1.203026902219599,0.08206920422437743,43.970933122882414,25954.349609375
2025-12-29 06:45:00+00:00,25954.349609375,25982.05078125,25952.349609375,25954.349609375,0,27.618516606742112,26098.73271484375,26033.005078125,26060.67121851962,-27.475918293097493,-23.29019767364046,-4.185720619457032,25933.18578080379,26098.73271484375,26264.279648883712,1.2686204793829388,0.06392093183103555,42.951664462319386,25943.349609375
2025-12-29 07:45:00+00:00,25943.349609375,25961.05078125,25931.099609375,25943.349609375,0,26.439178989246653,26086.725195312498,26036.0440625,26049.497731934418,-32.928521877787716,-22.994241006664545,-9.93428087112317,25912.458432872285,26086.725195312498,26260.99195775271,1.3360570262113756,0.08863186550938874,42.02305784893943,25944.05078125
2025-12-29 08:45:00+00:00,25944.05078125,25972.44921875,25922.25,25944.05078125,0,26.654174646934607,26075.700195312496,26038.9540625,26039.45516520257,-36.769316993963,-21.468028898271864,-15.301288095691138,25894.4063364821,26075.700195312496,26256.99405414289,1.3905195831557027,0.13691706130636863,42.607069341872325,25949.80078125
2025-12-29 09:45:00+00:00,25949.80078125,25953.349609375,25936.0,25949.80078125,0,28.49969589665175,26061.8302734375,26041.623085937503,26030.916652445183,-38.900773942605156,-18.879588677531213,-20.021185265073942,25887.009063030953,26061.8302734375,26236.651483844045,1.3415881277127777,0.1795883865379517,40.8029650585243,25943.25
2025-12-30 03:45:00+00:00,25943.25,25954.69921875,25878.0,25943.25,0,27.64622365023334,26048.48525390625,26044.035078125005,26022.567447450405,-40.649974626667245,-16.50303148927464,-24.146943137392604,25880.730861196804,26048.48525390625,26216.239646615693,1.2880164898209445,0.18634128678669273,43.366983179344,25921.44921875
2025-12-30 04:45:00+00:00,25921.44921875,25975.80078125,25910.349609375,25921.44921875,0,24.96660879506286,26034.95771484375,26046.6410546875,26012.93713995513,-43.29627708994303,-15.31946716204034,-27.976809927902693,25872.377154784663,26034.95771484375,26197.538274902836,1.2489404579780958,0.15091614873113693,44.94442522903371,25884.80078125
2025-12-30 05:45:00+00:00,25884.80078125,25928.05078125,25883.0,25884.80078125,0,21.239668880457177,26020.145214843753,26047.7030859375,26000.73367722131,-47.79970819832306,-15.858318616336291,-31.94138958198677,25859.639566182614,26020.145214843753,26180.650863504892,1.2337029431301971,0.07838108900611626,44.95202208767416,25890.349609375
2025-12-30 06:45:00+00:00,25890.349609375,25913.650390625,25879.900390625,25890.349609375,0,23.11115522887058,26006.7376953125,26047.934062499997,25990.220908854993,-50.34066983510638,-14.719424202495688,-35.621245632610695,25850.14272902157,26006.7376953125,26163.33266160343,1.204264588089068,0.12837858491164042,44.15187765284029,25943.599609375
2025-12-30 07:45:00+00:00,25943.599609375,25960.349609375,25887.80078125,25943.599609375,0,38.27034536276015,25996.177636718752,26049.210039062502,25985.780785094994,-47.50990564928361,-9.51092801333833,-37.99897763594528,25853.782437805152,25996.177636718752,26138.572835632353,1.0955087390422487,0.31537991538726523,46.180231257994556,25942.0
2025-12-30 08:45:00+00:00,25942.0,25958.349609375,25915.44921875,25942.0,0,38.0278000545178,25986.195117187504,26051.945039062502,25981.61118651452,-44.87825120142588,-5.503418852384485,-39.3748323490414,25859.62685354475,25986.195117187504,26112.76338083026,0.974119243482799,0.3254099569847658,45.945956927066376,25970.55078125
2025-12-30 09:45:00+00:00,25970.55078125,25976.75,25936.599609375,25970.55078125,0,44.75745661702063,25980.1501953125,26054.948046875,25980.55781458457,-40.027425409494754,-0.5220744483626802,-39.50535096113207,25863.59594482303,25980.1501953125,26096.70444580197,0.8972561714481443,0.45881997429442506,45.531987905490205,25997.0
2025-12-31 03:45:00+00:00,25997.0,26026.849609375,25969.349609375,25997.0,0,50.15725422529327,25976.36015625,26058.5750390625,25982.123737005088,-33.66085868750815,4.675593818899138,-38.33645250640729,25867.838278629762,25976.36015625,26084.88203387024,0.8355433707222256,0.5950953125886118,46.3868459122409,26055.80078125
2025-12-31 04:45:00+00:00,26055.80078125,26057.5,25998.349609375,26055.80078125,0,59.609552415215475,25976.037695312498,26060.979062500002,25989.140598361744,-23.598547695208254,11.790323848959233,-35.388871544167486,25868.55706484168,25976.037695312498,26083.518325783316,0.827536760852588,0.8710579552245858,47.394928347080835,26089.55078125
2025-12-31 05:45:00+00:00,26089.55078125,26091.55078125,26040.349609375,26089.55078125,0,63.84744386213412,25978.40771484375,26063.675078125,25998.70347292253,-12.753733696168638,18.108110278399078,-30.861843974567716,25862.99139701867,25978.40771484375,26093.82403266883,0.8885557505445631,0.9814876635325314,47.66680288478935,26155.349609375
2025-12-31 06:45:00+00:00,26155.349609375,26156.099609375,26083.55078125,26155.349609375,0,70.37386660511618,25983.96767578125,26067.9030859375,26013.62215258467,1.1371665090191527,25.599208386869496,-24.462041877850343,25846.591916174842,25983.96767578125,26121.343435387655,1.057388627637874,1.1237706495118795,49.44409040194726,26167.0
2025-12-31 07:45:00+00:00,26167.0,26179.25,26135.900390625,26167.0,0,71.35973783444031,25989.90263671875,26072.639101562498,26028.229566624224,12.936767158280418,29.91904722890461,-16.982280070624192,25832.08856901921,25989.90263671875,26147.71670441829,1.2144260015547574,1.0610949830481005,49.00877032859388,26122.94921875
2025-12-31 08:45:00+00:00,26122.94921875,26187.0,26115.05078125,26122.94921875,0,62.8442664895818,25993.667578125,26075.748085937503,26037.250485874298,18.52001853979891,28.401838888338485,-9.881820348539573,25826.72404902701,25993.667578125,26160.611107222994,1.2844938375566841,0.8872017122302256,50.64737378726575,26141.849609375
2025-12-31 09:45:00+00:00,26141.849609375,26141.849609375,26121.55078125,26141.849609375,0,64.78592808703827,25999.03251953125,26079.188085937498,26047.21230716008,24.191029916604748,27.25828021211546,-3.067250295510709,25820.091776488483,25999.03251953125,26177.973262574018,1.376518475511284,0.8990625259939142,48.47962052567534,26151.150390625
2026-01-01 03:45:00+00:00,26151.150390625,26197.0,26147.349609375,26151.150390625,0,65.73485679677154,26007.405078125,26082.983085937496,26057.111172251978,29.100391409356234,25.734113363893556,3.3662780454626797,25816.233211625964,26007.405078125,26198.576944624037,1.4701341093028355,0.8759583330236607,48.95610410419853,26170.5
2026-01-01 04:45:00+00:00,26170.5,26185.599609375,26118.400390625,26170.5,0,67.68581515493219,26016.935058593754,26083.8080859375,26067.91010822798,34.15868744174804,24.63392751702829,9.524759924719753,25812.962007112255,26016.935058593754,26220.908110075252,1.568002157226611,0.8764343875106848,50.259183721755775,26125.0
2026-01-01 05:45:00+00:00,26125.0,26177.75,26123.94921875,26125.0,0,59.1563689318119,26025.467578125,26083.8291015625,26073.347240777697,34.10283746778805,19.662462034454634,14.440375433333413,25818.26628137184,26025.467578125,26232.66887487816,1.5922964391027237,0.740182912546086,50.51215497377322,26151.44921875
2026-01-01 06:45:00+00:00,26151.44921875,26162.55078125,26114.19921875,26151.44921875,0,62.14283379041581,26035.87255859375,26084.1670703125,26080.785524394105,35.78035322930009,17.07198223677334,18.70837099252675,25825.1637132526,26035.87255859375,26246.5814039349,1.618604061507433,0.7742567830247592,50.35782693993228,26168.0
2026-01-01 07:45:00+00:00,26168.0,26176.19921875,26129.69921875,26168.0,0,63.920631433086726,26047.070019531253,26084.7280859375,26089.091664928,38.00718313385369,15.43904971306155,22.568133420792137,25833.129401848968,26047.070019531253,26261.010637213538,1.642723097237906,0.7826251082633023,50.08226787279426,26142.849609375
2026-01-01 08:45:00+00:00,26142.849609375,26178.0,26135.94921875,26142.849609375,0,59.3588875655637,26056.7224609375,26084.715078125,26094.211469161048,37.31242117863076,11.795430206270897,25.51699097235986,25843.84279386037,26056.7224609375,26269.60212801463,1.6339711749723307,0.7022906875514183,49.50859025688038,26140.25
2026-01-01 09:45:00+00:00,26140.25,26146.19921875,26126.80078125,26140.25,0,58.891058453505764,26066.572460937503,26084.024062499997,26098.596091145708,36.13550298802875,8.494809612535107,27.64069337549364,25857.605213188377,26066.572460937503,26275.53970868663,1.6033350611191952,0.6762896814120607,47.35786505996036,26254.650390625
2026-01-02 03:45:00+00:00,26254.650390625,26270.80078125,26125.099609375,26254.650390625,0,70.07021773276556,26083.232519531255,26085.862070312498,26113.45840538183,43.92757256960249,13.029503355287076,30.898069214315413,25869.897533791947,26083.232519531255,26296.567505270563,1.6358017402909049,0.9017575235015954,54.38238697532034,26254.05078125
2026-01-02 04:45:00+00:00,26254.05078125,26267.849609375,26235.05078125,26254.05078125,0,69.9628272509492,26101.695019531253,26087.259101562497,26126.84815546451,49.48403918542681,14.868775976889111,34.6152632085377,25896.92682076614,26101.695019531253,26306.463218296365,1.5690030751787514,0.8720200759628527,52.84070420029746,26287.599609375
2026-01-02 05:45:00+00:00,26287.599609375,26297.099609375,26252.75,26287.599609375,0,72.50218630545683,26121.557519531256,26089.21109375,26142.157817741703,55.94973533958546,17.067577704838207,38.88215763474725,25926.259728923633,26121.557519531256,26316.85531013888,1.4952997382456816,0.9250997651513193,52.23419742706193,26302.75
2026-01-02 06:45:00+00:00,26302.75,26312.25,26277.0,26302.75,0,73.58810132982364,26139.515039062506,26091.512109375002,26157.45231129011,61.586426047666464,18.16341473033537,43.423011317331095,25947.088388449596,26139.515039062506,26331.941689675416,1.4723046722584576,0.9241485272896572,51.02104046798608,26302.80078125
2026-01-02 07:45:00+00:00,26302.80078125,26314.5,26295.80078125,26302.80078125,0,73.59186576337551,26157.555078125002,26093.8351171875,26171.29502271486,65.30484802923456,17.50546936952277,47.79937865971179,25975.73720619798,26157.555078125002,26339.372950052024,1.390174818586712,0.8994263643765907,48.71233891670136,26324.75
2026-01-02 08:45:00+00:00,26324.75,26331.80078125,26265.849609375,26324.75,0,75.23487817793043,26175.265039062502,26096.263124999998,26185.909782456307,69.22486164123984,17.140386385222435,52.084475256017406,26001.311059277003,26175.265039062502,26349.219018848,1.3291478006117634,0.9296681257934594,49.943684128008414,26335.69921875
2026-01-02 09:45:00+00:00,26335.69921875,26339.099609375,26319.5,26335.69921875,0,76.03584405069607,26192.2,26099.307109375,26200.175443055705,72.3806520165599,16.236941408433992,56.143710608125915,26025.523646443184,26192.2,26358.876353556818,1.2727174773926364,0.9304726366031367,47.776250217079244,26339.150390625
2026-01-05 03:45:00+00:00,26339.150390625,26350.400390625,26263.80078125,26339.150390625,0,76.2960767789124,26206.367480468747,26102.7991015625,26213.411152348017,74.30359377623972,14.527906534491045,59.77568724174868,26040.33951653443,26206.367480468747,26372.395444403064,1.26708109437949,0.899881161611979,50.54934729978787,26359.25
2026-01-05 04:45:00+00:00,26359.25,26372.849609375,26333.94921875,26359.25,0,77.80758350504732,26219.852441406252,26105.440117187503,26227.30056641011,76.56679511898983,13.43288630179292,63.13390881719691,26050.007222102893,26219.852441406252,26389.69766070961,1.2955467211946652,0.910366447656001,49.717278965874456,26333.19921875
2026-01-05 05:45:00+00:00,26333.19921875,26361.349609375,26311.5,26333.19921875,0,71.44841585434128,26228.744921875004,26107.901093750002,26237.386152347244,75.38927749443246,9.804294941788442,65.58498255264402,26054.55174696042,26228.744921875004,26402.93809678959,1.3282616109420133,0.7998231616313753,49.72673113795485,26308.75
2026-01-05 06:45:00+00:00,26308.75,26349.349609375,26307.80078125,26308.75,0,65.99674321700137,26235.832421875002,26110.23609375,26244.18270926655,71.65721885702442,4.857789043504312,66.7994298135201,26060.68483333692,26235.832421875002,26410.980010413085,1.335178436282793,0.7081603827195809,49.142595208458076,26226.75
2026-01-05 07:45:00+00:00,26226.75,26312.900390625,26210.349609375,26226.75,0,51.738023079432104,26241.022460937504,26111.150078125,26242.522451241166,61.37532426809048,-4.3392844363437035,65.71460870443418,26073.99560388448,26241.022460937504,26408.049317990528,1.2730209526070195,0.457274952096558,52.95746563999679,26249.25
2026-01-05 08:45:00+00:00,26249.25,26282.900390625,26210.80078125,26249.25,0,54.634293244826296,26246.392480468752,26112.965078125002,26243.16317017058,54.415146749488486,-9.039569563956562,63.45471631344505,26086.017224562995,26246.392480468752,26406.76773637451,1.2220746605469741,0.5089088541592944,54.32476162106845,26244.650390625
2026-01-05 09:45:00+00:00,26244.650390625,26250.55078125,26232.599609375,26244.650390625,0,53.92189599677616,26251.067480468755,26114.762070312503,26243.304810213856,47.97498017652106,-12.383788909539199,60.358769086060256,26097.057279469158,26251.067480468755,26405.077681468352,1.1733633393322642,0.47916667272003666,51.726648067777845,26243.25
2026-01-06 03:45:00+00:00,26243.25,26273.150390625,26158.349609375,26243.25,0,53.6923434102782,26254.704980468756,26116.794062500005,26243.29959019349,42.27083013158335,-14.470351163581526,56.74118129516488,26105.34050887873,26254.704980468756,26404.069452058782,1.1378110833935533,0.46165426641685814,56.23194329507943,26194.44921875
2026-01-06 04:45:00+00:00,26194.44921875,26252.900390625,26192.650390625,26194.44921875,0,46.29591627185185,26258.177441406253,26118.854062500002,26238.64717386554,33.427108029351075,-18.65125861265105,52.07836664200212,26118.601010213682,26258.177441406253,26397.753872598823,1.0631082945800632,0.27170851084332237,56.5189473454309,26167.650390625
2026-01-06 05:45:00+00:00,26167.650390625,26200.19921875,26141.05078125,26167.650390625,0,42.80842903550653,26258.9875,26120.751054687502,26231.885575461678,23.979531967434013,-22.47906773965449,46.4585997070885,26121.85244156302,26258.9875,26396.12255843698,1.0444809300966331,0.16698118476766674,56.70676807075726,26174.69921875
2026-01-06 06:45:00+00:00,26174.69921875,26195.0,26150.150390625,26174.69921875,0,44.00329237671421,26259.3224609375,26123.0000390625,26226.43925577485,16.866613570295158,-23.673588909434677,40.540202479729835,26123.09342745833,26259.3224609375,26395.551494416668,1.0375670102061356,0.18940819726053726,55.85982816391746,26133.150390625
2026-01-06 07:45:00+00:00,26133.150390625,26179.69921875,26126.099609375,26133.150390625,0,38.850848598078485,26258.8375,26124.820039062502,26217.554601951055,7.787165704212384,-26.202429420413964,33.98959512462635,26120.805525934265,26258.8375,26396.869474065737,1.051318239550673,0.04471740976788267,55.69838396470907,26175.94921875
2026-01-06 08:45:00+00:00,26175.94921875,26187.69921875,26125.55078125,26175.94921875,0,45.88058392084638,26260.622460937502,26127.456015625005,26213.592184503337,3.9990470760312746,-23.99243843887606,27.991485514907335,26128.239703944826,26260.622460937502,26393.00521793018,1.0082225369150681,0.18019535130173114,56.15910207437271,26174.650390625
2026-01-06 09:45:00+00:00,26174.650390625,26186.5,26170.849609375,26174.650390625,0,45.70885108783832,26256.622460937506,26129.9830078125,26209.88344222921,0.8819644590694224,-21.68761684467033,22.569581303739753,26118.75890947206,26256.622460937506,26394.48601240295,1.0501240338169733,0.20270579336899025,53.2656226851318,26167.25
2026-01-07 03:45:00+00:00,26167.25,26168.150390625,26097.25,26167.25,0,44.68260728403009,26252.282421875003,26132.375000000004,26205.823114397856,-2.1605897147201176,-19.784136814767894,17.623547100047777,26108.730260906475,26252.282421875003,26395.83458284353,1.0936356592668,0.20382744048818074,54.98953468083667,26151.599609375
2026-01-07 04:45:00+00:00,26151.599609375,26186.94921875,26125.19921875,26151.599609375,0,42.50897490063037,26245.482421875004,26134.715976562504,26200.658971062345,-5.768199334186647,-18.71339714738754,12.945197813200894,26096.203993311054,26245.482421875004,26394.760850438954,1.1375552269485425,0.18554461149159004,55.47242506077691,26112.099609375
2026-01-07 05:45:00+00:00,26112.099609375,26166.44921875,26106.19921875,26112.099609375,0,37.54473026995226,26235.94990234375,26137.283984375004,26192.224746139742,-11.6799367929234,-19.700107684899436,8.020170891976036,26077.97371862387,26235.94990234375,26393.926086063628,1.2042726435132116,0.10800960609239943,55.81368041357856,26102.900390625
2026-01-07 06:45:00+00:00,26102.900390625,26115.55078125,26077.5,26102.900390625,0,36.4763581462938,26225.954882812497,26139.743984375,26183.717664662145,-16.912376049280283,-19.946037553005056,3.033661503724773,26060.661918841335,26225.954882812497,26391.24784678366,1.2605296143439089,0.12776851103908468,54.54490190189438,26098.849609375
2026-01-07 07:45:00+00:00,26098.849609375,26106.150390625,26068.30078125,26098.849609375,0,35.99069370728269,26214.659863281253,26142.633984375,26175.634992730036,-21.142271109965804,-19.34074609095246,-1.8015250190133423,26046.93696854519,26214.659863281253,26382.382758017317,1.2796114510796477,0.15475716929254887,53.35238100711621,26151.80078125
2026-01-07 08:45:00+00:00,26151.80078125,26152.94921875,26083.19921875,26151.80078125,0,46.094389681953196,26205.464941406255,26146.8030078125,26173.365067827177,-19.991328787309612,-14.551843014637015,-5.4394857726725965,26045.707288368692,26205.464941406255,26365.222594443818,1.219269746938439,0.33204510351802236,54.52363950660791,26142.900390625
2026-01-07 09:45:00+00:00,26142.900390625,26153.599609375,26133.75,26142.900390625,0,44.81392298523631,26195.652441406255,26150.780000000002,26170.4636699984,-19.571774609590648,-11.305831069534442,-8.265943540056206,26046.727358049433,26195.652441406255,26344.577524763077,1.1370213716946644,0.3228906454433132,52.04692306863592,26061.150390625
2026-01-08 03:45:00+00:00,26061.150390625,26132.900390625,26048.44921875,26061.150390625,0,35.15426730393076,26180.747460937502,26153.006992187504,26160.05288148665,-25.541391426369955,-13.820358309050999,-11.721033117318957,26041.401466881798,26180.747460937502,26320.093454993206,1.0644920987348636,0.07086290451703686,55.07579798337621,26003.80078125
2026-01-08 04:45:00+00:00,26003.80078125,26062.0,26001.0,26003.80078125,0,30.231242090120787,26164.2775390625,26154.2180078125,26145.17172908316,-34.502269265143696,-18.22498891825979,-16.277280346883906,26022.94878738349,26164.2775390625,26305.606290741507,1.0803183957058105,-0.06774278377899084,55.49895527027791,25933.75
