datetime,Symbol,Open,High,Low,Close,Volume,RSI_14,SMA_20,SMA_50,EMA_20,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ATRr_14,Target_Close
2018-04-26 09:15:00,NSE:NIFTY,10617.8,10628.4,10559.65,10617.8,345536004.0,63.387083496596865,10430.6825,10371.957996000001,10471.186361537666,77.83411850080665,23.066155394456615,54.76796310635004,10111.926514669194,10430.6825,10749.438485330807,6.1118912464415756,0.793512135632225,92.30801755412783,10692.3
2018-04-27 09:15:00,NSE:NIFTY,10692.3,10719.8,10647.55,10692.3,306670993.0,67.4004409771584,10459.612500000001,10375.008996,10492.244803295984,85.21743440172031,24.359577036296216,60.857857365424096,10157.391786169157,10459.612500000001,10761.833213830845,5.778812816074095,0.8849628588499657,93.00030201454727,10739.35
2018-04-30 09:15:00,NSE:NIFTY,10739.35,10759.0,10704.6,10739.35,179163005.0,69.66219666001976,10485.990000000002,10379.777996,10515.778631553509,93.78422111153304,26.34109099688716,67.44313011464588,10182.751673370853,10485.990000000002,10789.22832662915,5.783685214827574,0.9177572189115958,91.12170901350824,10718.05
2018-05-02 09:15:00,NSE:NIFTY,10718.05,10784.65,10689.8,10718.05,236756992.0,67.38296361946024,10509.642500000002,10383.228996000002,10535.042571405555,97.7281796891748,24.22803965962312,73.50014002955167,10211.802595503423,10509.642500000002,10807.48240449658,5.667935983485242,0.849864972513096,91.38801551254339,10679.65
2018-05-03 09:15:00,NSE:NIFTY,10679.65,10720.6,10647.45,10679.65,190869996.0,63.358284321746765,10537.205000000002,10387.775996,10548.814707462168,96.64121641309248,18.512861106832645,78.12835530625983,10290.23226785927,10537.205000000002,10784.177732140733,4.687632671865674,0.7883820387078783,90.08530011879027,10618.25
2018-05-04 09:15:00,NSE:NIFTY,10618.25,10700.45,10601.6,10618.25,192295993.0,57.44960958376846,10551.86,10392.572995999999,10555.427592465772,89.79027690718249,9.329537280738123,80.46073962644437,10323.809055553013,10551.86,10779.910944446989,4.322478585708834,0.6455595813492283,90.71135011030528,10715.5
2018-05-07 09:15:00,NSE:NIFTY,10715.5,10725.65,10635.65,10715.5,173620003.0,63.28924708587033,10571.055,10399.674996,10570.672583659509,91.15731544919254,8.55726065819853,82.60005479099401,10356.859329740539,10571.055,10785.250670259462,4.052493724788333,0.8371800182165895,91.90339653099774,10717.8
2018-05-08 09:15:00,NSE:NIFTY,10717.8,10758.55,10689.4,10717.8,278118990.0,63.41712134354454,10587.9775,10406.081996,10584.684718549079,91.37300301972209,7.018358582982458,84.35464443673963,10384.334444178752,10587.9775,10791.62055582125,3.8466847104888293,0.8187501274631048,90.27815392164074,10741.7
2018-05-09 09:15:00,NSE:NIFTY,10741.7,10766.25,10689.85,10741.7,222116004.0,64.78963023949447,10604.95,10413.261996,10599.638554877738,92.40725393088178,6.4420875953137084,85.96516633556807,10410.090031385544,10604.95,10799.809968614458,3.674887078476694,0.850893005301075,89.28685721295209,10716.55
2018-05-10 09:15:00,NSE:NIFTY,10716.55,10785.55,10705.0,10716.55,197988008.0,62.14731614402636,10619.920000000002,10417.771996,10610.772978222716,90.15822254867453,3.3544449704851615,86.80377757818937,10440.410060676866,10619.920000000002,10799.429939323138,3.380626959960823,0.7691494419873146,88.66279598345545,10806.5
