Datetime,Close,High,Low,Open,Volume,MA7,MA21,RSI,EMA12,EMA26,STD7,Daily_Return,SMMA7
2026-01-10 15:00:00+00:00,4513.07763671875,4513.96044921875,4512.16357421875,4513.0556640625,0,4512.024344308035,4507.244814918155,72.12630058421222,4509.89897370763,4502.171228075595,1.5084859613337258,2.1314381061676713e-05,4512.024344308035
2026-01-10 16:00:00+00:00,4509.36083984375,4513.12548828125,4508.52783203125,4512.9853515625,0,4512.032645089285,4507.774088541666,65.24835906719149,4509.816183882418,4502.703791910273,1.4910730172223408,-0.0008235614749366738,4512.032645089285
2026-01-10 17:00:00+00:00,4506.16064453125,4509.44287109375,4505.029296875,4509.44287109375,0,4511.410016741071,4507.840983072916,59.94770206810075,4509.253793213007,4502.959855067383,2.671314570594679,-0.0007096782506788024,4511.410016741071
2026-01-10 18:00:00+00:00,4504.56591796875,4506.3017578125,4504.56591796875,4506.03662109375,0,4510.294921875,4507.6956147693445,57.44335601602871,4508.532581636968,4503.078822689707,3.6521352997504213,-0.0003538991812098713,4510.294921875
2026-01-10 19:00:00+00:00,4505.49755859375,4505.99853515625,4504.3720703125,4504.49267578125,0,4509.2587890625,4507.735258556547,58.533211892808644,4508.065655014934,4503.257988312228,3.862176483256841,0.00020682139899075302,4509.2587890625
2026-01-10 20:00:00+00:00,4506.92822265625,4506.92822265625,4505.25927734375,4505.50341796875,0,4508.367466517857,4507.906459263392,60.21806310860383,4507.890665421291,4503.529857522896,3.5140414350024263,0.0003175374182082802,4508.367466517857
2026-01-10 21:00:00+00:00,4509.05615234375,4509.25390625,4506.87548828125,4506.92578125,0,4507.806710379464,4508.185802641368,62.64896844837575,4508.069971101669,4503.939212694811,2.9176268599568482,0.00047214634499903596,4507.806710379464
2026-01-10 22:00:00+00:00,4509.93896484375,4510.43505859375,4509.19970703125,4509.2548828125,0,4507.358328683035,4508.460216703868,63.64158819680393,4508.35750860045,4504.383638779917,2.0988806766982506,0.000195786539393783,4507.358328683035
2026-01-10 23:00:00+00:00,4516.7685546875,4516.7685546875,4509.79150390625,4509.79150390625,955632,4508.416573660714,4509.174734933035,70.23235096355644,4509.651515690765,4505.301039958257,4.14598050419367,0.00151434196715039,4508.416573660714
2026-01-11 00:00:00+00:00,4513.44580078125,4516.9990234375,4513.38427734375,4516.8310546875,717348,4509.457310267857,4509.658598400298,64.14047329520311,4510.235251858532,4505.904355574775,4.392359017687036,-0.0007356484765644877,4509.457310267857
2026-01-11 01:00:00+00:00,4517.5859375,4517.5859375,4512.9658203125,4513.181640625,0,4511.317313058035,4510.249767485118,67.87902873557792,4511.366126572604,4506.769657939606,4.720319477898516,0.0009172895613442922,4511.317313058035
2026-01-11 02:00:00+00:00,4518.6611328125,4519.05126953125,4517.8232421875,4517.9521484375,0,4513.197823660714,4510.825055803571,68.78907460022758,4512.4884352248955,4507.6505079301905,4.6367445748520195,0.00023800218244329763,4513.197823660714
2026-01-11 03:00:00+00:00,4517.8984375,4518.79052734375,4517.58349609375,4518.6748046875,282044,4514.764997209821,4511.305850074404,67.33179395898507,4513.320743267219,4508.40961382425,3.9705592530995664,-0.0001687878975835666,4514.764997209821
2026-01-11 04:00:00+00:00,4518.41845703125,4518.53173828125,4517.7900390625,4518.0322265625,451816,4516.102469308035,4511.849004836309,67.83217255101778,4514.105006923223,4509.1510096173615,3.2359203317767706,0.0001151020852823148,4516.102469308035
2026-01-11 05:00:00+00:00,4514.11279296875,4518.13818359375,4514.11279296875,4518.12548828125,1571960,4516.69873046875,4512.027134486607,59.6810890150249,4514.106204776382,4509.518549124871,2.0939760987586027,-0.000952913968337743,4516.69873046875
2026-01-11 06:00:00+00:00,4516.3857421875,4517.3974609375,4512.5400390625,4514.09521484375,354972,4516.644042968749,4512.364420572917,62.259329939558874,4514.456902839631,4510.0272300924735,2.0968455116005553,0.0005035206967558548,4516.644042968749
2026-01-11 07:00:00+00:00,4515.939453125,4516.9638671875,4514.779296875,4516.09716796875,0,4517.000279017857,4512.6225353422615,61.42871954649981,4514.684987498918,4510.465172539327,1.6206959151518356,-9.881553259083464e-05,4517.000279017857
2026-01-11 08:00:00+00:00,4513.5,4515.9541015625,4512.296875,4515.92138671875,3410472,4516.416573660714,4512.676269531249,56.95579326179976,4514.502681729854,4510.689974573451,2.0527991147774776,-0.0005401872966458443,4516.416573660714
2026-01-11 09:00:00+00:00,4515.78369140625,4516.2607421875,4513.60400390625,4513.60400390625,0,4516.005510602678,4512.820707775298,59.89953250459442,4514.699760141607,4511.067286931437,1.8010917768660593,0.0005059690719508847,4516.005510602678
2026-01-11 10:00:00+00:00,4517.763671875,4517.9013671875,4515.41796875,4515.89990234375,0,4515.986258370535,4513.0395740327385,62.30644290776131,4515.171131177513,4511.563315445775,1.7780585767421684,0.0004384577747862384,4515.986258370535
2026-01-11 11:00:00+00:00,4516.1767578125,4518.33203125,4515.67041015625,4517.77392578125,155376,4515.666015625,4513.191731770833,59.23752965088425,4515.325842967512,4511.905051917384,1.4359529712405392,-0.00035126097285242963,4515.666015625
2026-01-11 12:00:00+00:00,4514.91796875,4516.2265625,4514.86865234375,4516.2060546875,0,4515.781040736606,4513.279366629464,56.84568274951247,4515.263093087894,4512.128230942023,1.3182199921924045,-0.00027872891828739643,4515.781040736606
2026-01-11 13:00:00+00:00,4513.2548828125,4514.990234375,4513.2548828125,4514.990234375,533132,4515.333775111607,4513.464797247023,53.75737274674686,4514.95413766091,4512.211686636132,1.5833355048001105,-0.00036835352248054676,4515.333775111607
2026-01-11 14:00:00+00:00,4504.0703125,4512.55078125,4498.92236328125,4512.55078125,18535948,4513.63818359375,4513.365257626488,40.62951471535284,4513.27970302077,4511.608621885307,4.4984300576925,-0.00203502140937728,4513.63818359375
2026-01-11 15:00:00+00:00,4507.4169921875,4507.4169921875,4503.98876953125,4503.98876953125,0,4512.7691824776775,4513.501023065476,45.82138379116139,4512.37774750796,4511.298130796581,5.079587009675407,0.0007430345121859361,4512.7691824776775
2026-01-11 16:00:00+00:00,4503.31494140625,4507.4423828125,4503.2666015625,4507.4423828125,496,4510.987932477678,4513.397088913691,41.07951033858992,4510.9834696461585,4510.706783434334,5.956770298742708,-0.0009100668494528286,4510.987932477678
2026-01-11 17:00:00+00:00,4503.587890625,4503.93408203125,4502.1689453125,4503.33984375,184,4508.962820870535,4513.238025483632,41.513225829684586,4509.845688258288,4510.179458041051,5.672170516994438,6.0610732827148794e-05,4508.962820870535
2026-01-11 18:00:00+00:00,4503.806640625,4504.40966796875,4502.74462890625,4503.48779296875,0,4507.195661272322,4512.988048735118,41.88245561876965,4508.916604007013,4509.707397491713,4.928259453499658,4.8572383910983064e-05,4507.195661272322
2026-01-11 19:00:00+00:00,4504.15576171875,4504.78955078125,4503.0048828125,4503.79833984375,0,4505.658203125,4512.712658110118,42.5062939825613,4508.184166731896,4509.296165212235,3.6236942723941863,7.751689217760926e-05,4505.658203125
2026-01-11 20:00:00+00:00,4505.3310546875,4506.390625,4502.68994140625,4504.095703125,1690008,4504.526227678572,4512.168015252976,44.65986772564242,4507.7452264173735,4509.002453321514,1.4268184902758254,0.000260935240903315,4504.526227678572
2026-01-11 21:00:00+00:00,4508.00390625,4508.00390625,4505.36181640625,4505.36181640625,252504,4505.088169642857,4511.908877418155,49.31009625547235,4507.7850233147,4508.928486871771,1.9100961678538273,0.0005932641863730659,4505.088169642857
2026-01-11 22:00:00+00:00,4516.54638671875,4516.7509765625,4507.98095703125,4507.982421875,300576,4506.392368861607,4511.859374999999,60.68171939091627,4509.132925376862,4509.492775749326,4.758353691513093,0.0018949585329566254,4506.392368861607
2026-01-11 23:00:00+00:00,4538.07275390625,4540.67041015625,4515.43408203125,4516.2392578125,13380200,4511.357770647321,4512.783737909226,75.56044465905995,4513.585206689075,4511.609811168357,12.632242554273427,0.004766112277912127,4511.357770647321
2026-01-12 00:00:00+00:00,4587.21484375,4590.4609375,4537.7587890625,4538.12646484375,22995552,4523.304478236606,4516.084519159226,87.3392072377701,4524.912843159987,4517.210183952182,30.692830488232932,0.010828845747668847,4523.304478236606
2026-01-12 01:00:00+00:00,4569.90185546875,4587.46826171875,4569.83349609375,4587.46826171875,16879048,4532.746651785714,4518.536109561012,73.8375588247718,4531.834229669027,4521.113270731187,33.71292151965395,-0.0037741830001354337,4532.746651785714
2026-01-12 02:00:00+00:00,4573.2060546875,4575.68359375,4561.9365234375,4569.046875,9477960,4542.610979352678,4521.3500744047615,74.64321656345756,4538.199125825715,4524.971995468692,34.053281888463836,0.0007230350504783267,4542.610979352678
2026-01-12 03:00:00+00:00,4572.3291015625,4577.9560546875,4570.85107421875,4573.197265625,3504400,4552.18212890625,4524.014043898809,73.99196063050996,4543.449891323682,4528.479929253418,31.117738034893375,-0.00019175893552858536,4552.18212890625
2026-01-12 04:00:00+00:00,4567.92236328125,4572.2587890625,4567.2880859375,4572.2587890625,2092304,4560.741908482142,4526.489420572916,70.65588968608654,4547.214887009462,4531.401591033257,24.47118223151783,-0.0009637841422535098,4560.741908482142
2026-01-12 05:00:00+00:00,4579.7353515625,4581.302734375,4567.1083984375,4567.95166015625,2397200,4569.768903459821,4529.643484933035,74.03543994111324,4552.218035402237,4534.981869590979,15.43876520681939,0.002586074661909299,4569.768903459821
2026-01-12 06:00:00+00:00,4577.7900390625,4579.96142578125,4573.81640625,4579.64111328125,4731280,4575.442801339285,4532.596168154762,72.55356682993384,4556.152189811508,4538.152845107388,6.639198326050043,-0.0004247652649483902,4575.442801339285
2026-01-12 07:00:00+00:00,4585.3212890625,4585.3212890625,4576.75390625,4577.61669921875,4116608,4575.172293526785,4535.813197544643,74.6675922101954,4560.63974354243,4541.646803918878,6.095969191706846,0.001645171564387038,4575.172293526785
2026-01-12 08:00:00+00:00,4594.86376953125,4594.86376953125,4582.224609375,4585.140625,7806832,4578.738281249999,4539.560198102678,77.07682091966518,4565.904978309941,4545.588801371647,9.073109290033734,0.0020810930940677874,4578.738281249999
2026-01-12 09:00:00+00:00,4591.857421875,4598.77490234375,4591.857421875,4594.1162109375,8583648,4581.402762276785,4543.223981584822,74.6674939630151,4569.897661935334,4549.016106594117,9.880435037135456,-0.0006542843938454057,4581.402762276785
2026-01-12 10:00:00+00:00,4593.14599609375,4593.533203125,4589.88623046875,4592.369140625,8514128,4584.376604352678,4547.0283203125,75.02780992192146,4573.474328728937,4552.284987297794,9.82686830424394,0.0002806215656026012,4584.376604352678
2026-01-12 11:00:00+00:00,4584.89306640625,4593.33154296875,4584.89306640625,4592.962890625,3257408,4586.800990513392,4550.877022879465,68.32483878385722,4575.231057602369,4554.700400565087,6.68063357818595,-0.0017967923716160072,4586.800990513392
2026-01-12 12:00:00+00:00,4589.16845703125,4589.16845703125,4582.29833984375,4584.9736328125,5427888,4588.148577008928,4554.769949776786,69.82864618062125,4577.37527289912,4557.253589932951,5.926703811619964,0.0009324951668614467,4588.148577008928
2026-01-12 13:00:00+00:00,4618.16162109375,4618.447265625,4589.3642578125,4589.3642578125,11461840,4593.915945870535,4560.238839285714,77.5964031264562,4583.6500956982945,4561.765295944862,11.338728692501082,0.0063177380246477455,4593.915945870535
2026-01-12 14:00:00+00:00,4603.84814453125,4618.12109375,4591.8330078125,4618.12109375,0,4596.562639508928,4565.013137090774,68.2539141608987,4586.757487826441,4564.8825439882985,11.159048228920495,-0.0030993884010300787,4596.562639508928
2026-01-12 15:00:00+00:00,4625.12158203125,4626.376953125,4603.91552734375,4603.91552734375,20674880,4600.885184151785,4570.790039062499,73.38317194179959,4592.659656165642,4569.344694954443,15.433094514267383,0.004620794785612059,4600.885184151785
2026-01-12 16:00:00+00:00,4621.14501953125,4633.5341796875,4618.34619140625,4625.1142578125,11222560,4605.069126674107,4576.36095610119,71.07155957264308,4597.042019760351,4573.181756034207,16.510124421012726,-0.0008597746955343322,4605.069126674107
2026-01-12 17:00:00+00:00,4624.734375,4624.86669921875,4619.41455078125,4621.5185546875,9524352,4609.581752232142,4582.046828497024,71.93104422715588,4601.302382104912,4577.000468550192,17.017244554065734,0.0007767242649991957,4609.581752232142
2026-01-12 18:00:00+00:00,4615.43115234375,4624.90087890625,4611.64306640625,4624.6845703125,7611728,4613.9443359375,4587.162411644345,66.42258068580789,4603.476039064733,4579.847185868233,13.09566716532219,-0.00201162313376102,4613.9443359375
2026-01-12 19:00:00+00:00,4620.62451171875,4626.201171875,4615.43896484375,4615.43896484375,5092048,4618.438058035714,4592.118512834822,67.90037411011026,4606.114265626889,4582.867728523827,7.284741997817535,0.0011252165190163144,4618.438058035714
2026-01-12 20:00:00+00:00,4607.177734375,4620.64501953125,4605.8505859375,4620.64501953125,3824752,4616.868931361607,4595.409226190476,60.478372687161844,4606.277876203521,4584.668469697988,8.4448027189711,-0.0029101644831009965,4616.868931361607
2026-01-12 21:00:00+00:00,4604.33740234375,4606.56787109375,4602.2177734375,4606.56787109375,2625008,4616.938825334821,4596.2245861235115,59.01107585539964,4605.9793417635565,4586.125427671748,8.320179199245972,-0.0006165015102538307,4616.938825334821
2026-01-12 22:00:00+00:00,4608.390625,4609.609375,4604.59326171875,4604.59326171875,1214368,4614.548688616071,4598.057384672619,60.48441370625417,4606.350308415317,4587.774701547914,7.973677931341083,0.0008803053082484524,4614.548688616071
2026-01-12 23:00:00+00:00,4605.90185546875,4608.72607421875,4594.80712890625,4608.55859375,0,4612.371093749999,4599.614327566964,59.08015742902292,4606.281315654307,4589.117453690198,7.953405399015012,-0.0005400517737685906,4612.371093749999
2026-01-13 00:00:00+00:00,4600.17333984375,4608.0576171875,4595.892578125,4605.953125,0,4608.862374441964,4600.9402436755945,55.865122061919344,4605.341627068067,4589.936408220091,6.943781912129751,-0.0012437337582863472,4608.862374441964
2026-01-13 01:00:00+00:00,4590.80908203125,4601.39697265625,4589.83203125,4599.63671875,0,4605.344935825892,4602.030087425595,50.981185805706836,4603.105850908557,4590.001050724622,8.99502220006842,-0.0020356315122721513,4605.344935825892
2026-01-13 02:00:00+00:00,4603.29443359375,4603.66748046875,4590.384765625,4590.75244140625,0,4602.869210379464,4603.151948474702,56.44816912898724,4603.134863629356,4590.985745751965,5.962342252478935,0.0027196407734244588,4602.869210379464
2026-01-13 03:00:00+00:00,4604.35791015625,4607.943359375,4603.302734375,4603.302734375,1114848,4602.466378348214,4604.417085193452,56.88921394354004,4603.323024633493,4591.976276448578,5.712764702863074,0.0002310251012271891,4602.466378348214
2026-01-13 04:00:00+00:00,4606.63671875,4608.06494140625,4604.09375,4604.328125,0,4602.794852120535,4605.4321056547615,57.87366601867457,4603.83282372834,4593.062235137572,5.901268598683345,0.0004949242952472233,4602.794852120535
2026-01-13 05:00:00+00:00,4602.4169921875,4607.76708984375,4598.90869140625,4606.63525390625,1464256,4601.941476004464,4605.791782924107,55.35302421143499,4603.615003491288,4593.755180104234,5.364733216183401,-0.0009160102738999809,4601.941476004464
2026-01-13 06:00:00+00:00,4590.13818359375,4601.57080078125,4585.55810546875,4601.55029296875,0,4599.689522879464,4605.709914434524,48.705435042916825,4601.541646583974,4593.48725443679,6.593130654657093,-0.0026679044107895677,4599.689522879464
2026-01-13 07:00:00+00:00,4589.76171875,4594.5654296875,4589.251953125,4590.27880859375,2218288,4598.2021484375,4605.548758370535,48.513066337063826,4599.729349994132,4593.211288830362,7.5681070711255884,-8.201601535562375e-05,4598.2021484375
2026-01-13 08:00:00+00:00,4603.5703125,4606.220703125,4590.609375,4590.7646484375,0,4600.025181361607,4606.438151041667,55.461712832683354,4600.320267302727,4593.978623917002,7.006581180791486,0.0030085644083852614,4600.025181361607
2026-01-13 09:00:00+00:00,4596.77783203125,4603.77197265625,4596.77783203125,4603.69580078125,0,4599.094238281249,4606.800502232143,51.761126516356654,4599.775277260961,4594.185972666205,6.932336804691611,-0.0014754809870735075,4599.094238281249
2026-01-13 10:00:00+00:00,4596.02392578125,4596.9384765625,4591.7919921875,4596.87109375,0,4597.903669084822,4605.746326264881,51.351578630322436,4599.198146264082,4594.322117341394,6.584605196994302,-0.00016400754562173603,4597.903669084822
2026-01-13 11:00:00+00:00,4596.69580078125,4597.9482421875,4594.7001953125,4595.9755859375,0,4596.483537946428,4605.4057384672615,51.71821882395397,4598.8131700359545,4594.497945744346,5.3419337296899165,0.0001461861406402143,4596.483537946428
2026-01-13 12:00:00+00:00,4600.17041015625,4600.17041015625,4589.3369140625,4597.6318359375,0,4596.16259765625,4604.217587425595,53.66313186041657,4599.021976208308,4594.918128293376,4.981359663887654,0.000755892825104798,4596.16259765625
2026-01-13 13:00:00+00:00,4617.36572265625,4625.15625,4600.453125,4600.453125,0,4600.05224609375,4604.0376209077385,61.852831603441054,4601.844091046452,4596.580913060996,8.720254724908578,0.0037379729372712944,4600.05224609375
2026-01-13 14:00:00+00:00,4632.58837890625,4635.85009765625,4618.36279296875,4618.435546875,3909872,4606.170340401785,4604.41162109375,67.35379827249437,4606.573981486421,4599.248132753237,13.825968889796487,0.003296827057754248,4606.170340401785
2026-01-13 15:00:00+00:00,4623.11474609375,4634.5478515625,4612.55029296875,4632.61279296875,0,4608.96240234375,4604.777506510416,61.41794971252671,4609.1187145029335,4601.016030037719,15.125739455197802,-0.002044997750207389,4608.96240234375
2026-01-13 16:00:00+00:00,4617.77685546875,4624.2880859375,4608.43212890625,4624.05419921875,0,4611.962262834822,4604.6419038318445,58.300286383064794,4610.450736189982,4602.257572662241,14.369902886649879,-0.001154609158146025,4611.962262834822
2026-01-13 17:00:00+00:00,4602.80517578125,4619.98046875,4602.80517578125,4617.92431640625,0,4612.931012834821,4604.433686755952,50.5496464383763,4609.2744961271,4602.298135856242,13.305493684730552,-0.0032421834480307332,4612.931012834821
2026-01-13 18:00:00+00:00,4605.20166015625,4608.91650390625,4594.37451171875,4599.47119140625,2076496,4614.146135602678,4604.474841889881,51.65750593499252,4608.647905977738,4602.5132117303165,11.888664714655555,0.0005206573564333628,4614.146135602678
2026-01-13 19:00:00+00:00,4604.08056640625,4604.9150390625,4598.57568359375,4604.9150390625,1218048,4614.7047293526775,4604.269601004464,51.08096993329669,4607.945238351355,4602.629312076682,11.194140467497158,-0.00024344075085780403,4614.7047293526775
2026-01-13 20:00:00+00:00,4592.3486328125,4603.8916015625,4584.9609375,4603.8671875,7607520,4611.130859374999,4603.624209449405,45.373920300000584,4605.545760576147,4601.867780279335,13.87539204050953,-0.0025481599256433896,4611.130859374999
2026-01-13 21:00:00+00:00,4594.73046875,4595.7626953125,4591.58154296875,4592.10400390625,0,4605.722586495535,4603.365025111608,46.67648181059215,4603.881869525971,4601.339090536421,11.24693132306466,0.0005186531180323417,4605.722586495535
2026-01-13 22:00:00+00:00,4591.22021484375,4595.02587890625,4587.53515625,4594.73681640625,14095216,4601.166224888392,4603.384602864583,44.974420672758036,4601.933922651783,4600.589544188816,9.322636746881773,-0.0007639738457183576,4601.166224888392
2026-01-13 23:00:00+00:00,4600.87939453125,4600.87939453125,4590.7734375,4591.17041015625,0,4598.752301897322,4603.269601004463,50.34059693469413,4601.7716875563165,4600.611014584551,5.8430783755197035,0.0021038371577715154,4598.752301897322
2026-01-14 00:00:00+00:00,4609.88720703125,4611.9560546875,4601.357421875,4601.357421875,3590176,4599.764020647322,4603.532900855655,54.77042242232755,4603.020229013999,4601.298139950974,7.1326092845190106,0.001957845821976223,4599.764020647322
2026-01-14 01:00:00+00:00,4620.1650390625,4620.1650390625,4610.8603515625,4610.8603515625,0,4601.901646205357,4604.177106584821,59.238327888226245,4605.657892098384,4602.695688033308,10.487232070446755,0.0022295191985550744,4601.901646205357
2026-01-14 02:00:00+00:00,4623.33056640625,4625.0546875,4618.716796875,4620.22900390625,2980336,4604.651646205357,4605.1729910714275,60.531514334979974,4608.376765068825,4604.224197542415,13.300411314008201,0.0006851546031334532,4604.651646205357
2026-01-14 03:00:00+00:00,4628.24658203125,4628.24658203125,4619.91552734375,4623.255859375,0,4609.779924665178,4606.98767671131,62.520165836262976,4611.433659986122,4606.003633430477,14.621148068714435,0.0010633061067968352,4609.779924665178
2026-01-14 04:00:00+00:00,4629.54296875,4630.5458984375,4627.4111328125,4629.27099609375,5381344,4614.753138950892,4608.882021949405,63.0489050643271,4614.219707488257,4607.74728789859,14.569543523608063,0.00028010320880111905,4614.753138950892
2026-01-14 05:00:00+00:00,4631.41259765625,4640.54150390625,4629.654296875,4629.654296875,1338592,4620.494907924107,4610.207845052083,63.8411580942529,4616.864767514102,4609.500273806565,11.303342143281082,0.0004038474032685979,4620.494907924107
2026-01-14 06:00:00+00:00,4638.08740234375,4638.08740234375,4625.708984375,4631.2255859375,2170992,4625.810337611607,4612.174967447916,66.59486468338183,4620.129788257124,4611.617838883394,9.06958476216862,0.00144120277491111,4625.810337611607
2026-01-14 07:00:00+00:00,4634.47509765625,4639.0537109375,4633.30419921875,4638.22998046875,18751024,4629.322893415178,4614.00597563244,63.764685894410015,4622.336758933912,4613.310969162865,6.174002588660112,-0.0007788349753121704,4629.322893415178
2026-01-14 08:00:00+00:00,4636.96533203125,4637.5439453125,4627.43994140625,4634.36962890625,9328144,4631.722935267857,4615.923572358631,64.87297987136,4624.587308641195,4615.063144190153,5.211030179372443,0.0005373282459235629,4631.722935267857
2026-01-14 09:00:00+00:00,4633.26513671875,4640.205078125,4631.26953125,4636.951171875,0,4633.142159598214,4617.49951171875,61.846038977311075,4625.922359114665,4616.411439933012,3.6691542960357744,-0.0007979777823525769,4633.142159598214
2026-01-14 10:00:00+00:00,4635.3642578125,4640.12060546875,4633.427734375,4633.427734375,2199872,4634.158970424107,4618.356584821428,62.903514652011474,4627.374958914332,4617.81535236853,3.0141297931273985,0.00045305438644427376,4634.158970424107
2026-01-14 11:00:00+00:00,4633.76318359375,4639.697265625,4632.8134765625,4635.234375,3399792,4634.761858258928,4618.412527901785,61.50332140382439,4628.357762711165,4618.9966732000275,2.2662277772032735,-0.00034540418610073953,4634.761858258928
2026-01-14 12:00:00+00:00,4640.9169921875,4641.09228515625,4633.94482421875,4633.94482421875,3950656,4636.11962890625,4619.26025390625,65.22772477327204,4630.289951861371,4620.620400532433,2.725743605205419,0.0015438442385400375,4636.11962890625
2026-01-14 13:00:00+00:00,4641.18115234375,4643.5126953125,4635.14892578125,4641.84716796875,0,4636.561593191965,4620.374744233631,65.36098900913446,4631.965521166352,4622.143419185124,3.2903300089304413,5.6919819228617996e-05,4636.561593191965
2026-01-14 14:00:00+00:00,4625.39111328125,4643.46044921875,4620.50830078125,4641.8994140625,1612400,4635.263881138393,4621.450265066963,52.426914016877106,4630.954073799414,4622.383989118171,5.3788999991205975,-0.0034021596107116636,4635.263881138393
2026-01-14 15:00:00+00:00,4626.23974609375,4631.14697265625,4614.265625,4625.470703125,3404432,4633.731654575892,4622.452078683035,52.965622063866476,4630.228792613927,4622.669600745991,6.267660936566617,0.00018347266030405152,4633.731654575892
2026-01-14 16:00:00+00:00,4621.27587890625,4629.02490234375,4620.67919921875,4625.9833984375,200016,4632.018903459821,4623.270903087798,49.439091616698704,4628.851421274284,4622.5663620911955,7.85382640943034,-0.001072980965089676,4632.018903459821
2026-01-14 17:00:00+00:00,4619.38916015625,4624.8076171875,4613.62109375,4621.328125,2811008,4629.736746651785,4624.558547247025,48.12744141532373,4627.395688794587,4622.331013799718,8.962485498925314,-0.0004082679328044625,4629.736746651785
2026-01-14 18:00:00+00:00,4639.61865234375,4640.07958984375,4620.02001953125,4620.02001953125,0,4630.573242187499,4626.696079799107,60.29182215694718,4629.276144725228,4623.611579617795,9.647958938717206,0.0043792569723257735,4630.573242187499
2026-01-14 19:00:00+00:00,4645.68359375,4647.30908203125,4639.916015625,4639.916015625,351136,4631.254185267857,4629.289574032737,63.086692154125124,4631.800367652116,4625.246543627587,10.619027309724723,0.0013072068764070632,4631.254185267857
2026-01-14 20:00:00+00:00,4642.009765625,4646.01611328125,4637.35693359375,4645.87744140625,0,4631.37255859375,4631.248163132439,60.31720246673105,4633.371044263329,4626.488263775544,10.75191606033694,-0.0007908046363601651,4631.37255859375
2026-01-14 21:00:00+00:00,4635.18017578125,4642.07763671875,4632.064453125,4642.07763671875,0,4632.770996093749,4632.452590215773,55.44438608779703,4633.649372189163,4627.1321091093,10.47738089363183,-0.0014712571038355549,4632.770996093749
