Date,Close,High,Low,Open,Volume,MA7,MA21,RSI,EMA12,EMA26,STD7,Daily_Return,SMMA7
2024-04-20,2390.1728515625,2403.981201171875,2384.554931640625,2398.148681640625,12505202,2400.7021484375,2340.5403645833335,62.56534579944379,2376.2739268167647,2320.296606914296,16.357656823435143,-0.003323392847635054,2400.7021484375
2024-04-21,2376.44140625,2392.481689453125,2373.680419921875,2390.1728515625,8187865,2398.0707659040177,2347.9456147693454,59.760702471109845,2376.2996928834164,2324.4554809391625,18.759148789323433,-0.005744959116042003,2398.0707659040177
2024-04-22,2323.06298828125,2382.37548828125,2314.656494140625,2376.409912109375,12224399,2381.922921316964,2352.199172247024,50.317908745896545,2368.109430636929,2324.3523333348726,27.283290163244207,-0.02246149129886632,2381.922921316964
2024-04-23,2309.41650390625,2331.263916015625,2288.4189453125,2323.06298828125,12443466,2368.660470145089,2354.4105747767853,48.220161140971335,2359.07974960144,2323.245975599419,36.6943701398339,-0.0058743497028879155,2368.660470145089
2024-04-24,2295.919921875,2317.632568359375,2294.02099609375,2309.41650390625,9016022,2354.3697684151784,2354.2017996651784,46.17004417111209,2349.3628530281417,2321.2218234716847,43.19625132937645,-0.00584415241184133,2354.3697684151784
2024-04-25,2326.024169921875,2335.80908203125,2293.449462890625,2295.966796875,11301857,2345.597237723214,2356.8384370349704,51.158098916710316,2345.772286396408,2321.5775528383656,41.56754568700394,0.013112063604679092,2345.597237723214
2024-04-26,2343.39599609375,2345.99658203125,2321.19287109375,2326.024169921875,6774308,2337.7762625558034,2358.087774367559,53.81751829756129,2345.406703272922,2323.193733820246,34.599611193552285,0.007468463310275286,2337.7762625558034
2024-04-27,2356.54443359375,2365.890380859375,2331.884521484375,2343.39599609375,7144834,2332.972202845982,2360.596261160714,55.78008976657285,2347.1202002453574,2325.6641560256908,27.77315053900756,0.005610847471753555,2332.972202845982
2024-04-28,2352.764404296875,2373.65380859375,2348.2099609375,2356.54443359375,6355005,2329.5897739955353,2363.6237560453865,55.05572650610089,2347.988539330206,2327.671581823556,22.54684443689342,-0.0016040560249952485,2329.5897739955353
2024-04-29,2344.9501953125,2357.717529296875,2332.475830078125,2352.764404296875,6674014,2332.7165178571427,2364.84283156622,53.50877481152116,2347.5211017890206,2328.9514791190336,23.003873171745642,-0.003321288340687123,2332.7165178571427
2024-04-30,2299.805908203125,2352.87744140625,2285.727783203125,2344.96337890625,10159561,2331.343575613839,2363.264950706845,45.54658486256788,2340.180302775806,2326.7925479400774,24.839792907999364,-0.019251704023231397,2331.343575613839
2024-05-01,2307.3134765625,2316.08935546875,2279.639404296875,2299.805908203125,12054325,2332.971226283482,2362.48443312872,46.96007127535738,2335.123867973759,2325.3496537639608,22.383615881432238,0.0032644356345883363,2332.971226283482
2024-05-02,2293.1484375,2308.1162109375,2281.209228515625,2307.3134765625,7009872,2328.274693080357,2359.019484747024,44.60732105774347,2328.6661094393344,2322.9643784851487,27.047330444584237,-0.006139191404370137,2328.274693080357
2024-05-03,2289.556640625,2301.162109375,2282.897216796875,2293.1484375,8237612,2320.583356584821,2355.7424200148807,44.00527394369856,2322.649268083283,2320.4897312362486,29.568242216301847,-0.0015663167792643318,2320.583356584821
2024-05-04,2287.263916015625,2291.952880859375,2279.278076171875,2289.556640625,6655639,2310.6861397879466,2348.1201636904757,43.60075104105213,2317.205367765182,2318.028559738425,27.00921893386062,-0.0010013836603531834,2310.6861397879466
2024-05-05,2286.947509765625,2289.06494140625,2275.605224609375,2287.263916015625,3980809,2301.283726283482,2342.9814220610115,43.541264698223834,2312.5503126883273,2315.72625974044,20.619941795077356,-0.0001383339490403923,2301.283726283482
2024-05-06,2303.567138671875,2310.61669921875,2285.162841796875,2286.94580078125,9047413,2295.371861049107,2336.6704334077376,47.586358400912246,2311.1682859165653,2314.8255841057317,8.214767176877311,0.007267166751873999,2295.371861049107
2024-05-07,2289.5322265625,2308.76220703125,2287.15966796875,2303.567138671875,6457617,2293.9041922433034,2331.302746000744,44.675381439518915,2307.839661400555,2312.9520020654923,8.208294517643415,-0.006092686370524847,2293.9041922433034
2024-05-08,2295.371826171875,2305.524658203125,2283.754638671875,2289.5322265625,7663733,2292.1982421875,2326.5130789620534,46.15138991724538,2305.921532903835,2311.6497668141133,5.862732263703944,0.0025505644959373797,2292.1982421875
2024-05-09,2338.6455078125,2340.555419921875,2287.40283203125,2295.371826171875,9145386,2298.697823660714,2324.189918154762,55.603784320863554,2310.955990582091,2313.6494513325124,18.560547204549625,0.018852580286652376,2298.697823660714
2024-05-10,2331.592529296875,2357.283203125,2326.611328125,2338.6455078125,10340960,2304.702950613839,2321.0208565848216,53.94180279493681,2314.1308426920577,2314.978568218761,21.652686741406825,-0.003015839079528626,2304.702950613839
2024-05-11,2337.66455078125,2349.672119140625,2328.99951171875,2331.592529296875,3527560,2311.903041294643,2318.520461309524,55.18374900812285,2317.751413167318,2316.6590113715383,23.210956737156184,0.0026042378366197827,2311.903041294643
2024-05-12,2341.1708984375,2344.13916015625,2336.013671875,2337.659912109375,2866757,2319.649239676339,2316.8409133184523,55.92286997070851,2321.3544109011923,2318.474706709758,22.53255000432123,0.0014999361884826534,2319.649239676339
2024-05-13,2320.77783203125,2349.962890625,2319.943603515625,2341.1708984375,8112327,2322.10791015625,2316.7320963541665,50.68700029240843,2321.2657064596624,2318.6453085854237,21.395557102927054,-0.008710626985778958,2322.10791015625
2024-05-14,2339.515380859375,2342.507080078125,2319.95849609375,2320.95068359375,7297727,2329.2483607700888,2318.1653762090773,54.86816517853732,2324.0733486750028,2320.1912398649756,16.4902082681758,0.00807382273714885,2329.2483607700888
2024-05-15,2380.7333984375,2385.84033203125,2336.671142578125,2339.515869140625,12710491,2341.44287109375,2322.2041131882443,62.417092642932104,2332.7902794076945,2324.6758442036808,18.68024243847107,0.017618186191613816,2341.44287109375
2024-05-16,2361.763427734375,2387.583740234375,2355.904541015625,2380.802978515625,8145529,2344.745431082589,2323.905982607887,57.63871168662485,2337.2476868425683,2327.423072613362,20.09336627205887,-0.007968120544524337,2344.745431082589
2024-05-17,2390.864501953125,2395.7978515625,2358.568603515625,2361.763427734375,10764549,2353.2128557477677,2326.1663876488096,62.39482208444155,2345.496427628808,2332.1224377496405,25.411772593990463,0.012321756648872473,2353.2128557477677
2024-05-18,2384.406494140625,2392.66845703125,2382.724609375,2390.864501953125,4313563,2359.8902762276784,2327.493152436756,60.76437747580574,2351.482591707549,2335.9953308156396,26.751095919001816,-0.002701118280531767,2359.8902762276784
2024-05-19,2404.990234375,2413.732421875,2379.253173828125,2384.409912109375,11223939,2369.0073242187495,2329.9800967261904,63.99393871766721,2359.714536733311,2341.1060644126296,29.987425055468258,0.008632647279294359,2369.0073242187495
2024-05-20,2413.0888671875,2425.587890625,2395.599609375,2404.990234375,23655533,2382.194614955357,2333.2247953869046,65.20738929927553,2367.9259721878016,2346.438123877435,25.150347988920856,0.0033674285644675894,2382.194614955357
2024-05-21,2406.47705078125,2421.826416015625,2400.031982421875,2412.828369140625,15403480,2391.760567801339,2338.304373604911,63.33085884956331,2373.8569073560243,2350.885451796236,17.901617773453506,-0.0027399804856570453,2391.760567801339
2024-05-22,2383.259521484375,2412.13427734375,2372.48291015625,2406.477783203125,13028000,2392.121442522321,2341.920851934524,57.11515824471754,2375.3034633757707,2353.2835310323944,17.66618815607763,-0.009647932977103424,2392.121442522321
2024-05-23,2341.13134765625,2386.0302734375,2332.146484375,2383.259521484375,16440211,2389.174002511161,2344.2057524181546,47.924020587394914,2370.0462148035367,2352.3833693008282,24.118230027808362,-0.01767670429860957,2389.174002511161
2024-05-24,2344.740966796875,2353.551025390625,2338.783935546875,2341.13134765625,13394599,2382.5849260602677,2346.8335774739585,48.685972250798805,2366.1530997255886,2351.8172654116465,29.31910495774425,0.0015418268369429278,2382.5849260602677
2024-05-25,2344.287353515625,2349.7255859375,2338.388427734375,2344.74755859375,4339023,2376.853620256696,2349.5489792596727,48.589757033184505,2362.78913877021,2351.259494160089,32.6371730347001,-0.00019345986941565751,2376.853620256696
2024-05-26,2347.998046875,2352.521484375,2341.41796875,2344.3125,4108057,2368.7118791852677,2352.4561476934523,49.46948347479035,2360.513586170947,2351.017905472305,31.538520916509082,0.001582866261599758,2368.7118791852677
2024-05-27,2355.140625,2366.583251953125,2343.789306640625,2347.998046875,8671203,2360.4335588727677,2354.9120279947915,51.20048754098518,2359.686976760032,2351.323292103986,24.843569172064296,0.003041986399650698,2360.4335588727677
2024-05-28,2348.06396484375,2357.78515625,2334.12890625,2355.140625,10381492,2352.0888323102677,2357.699253627232,49.39503662435109,2357.8988210806037,2351.08186045508,14.426711653149857,-0.0030047718090082665,2352.0888323102677
2024-05-29,2326.9912109375,2353.394287109375,2326.70458984375,2348.06396484375,7240947,2344.050502232143,2359.204938616071,44.37686150749657,2353.143804135511,2349.2973678982225,8.70589394803413,-0.008974522935388696,2344.050502232143
2024-05-30,2338.603515625,2344.592041015625,2322.05908203125,2326.99169921875,9161209,2343.689383370536,2359.2029389880954,47.53968671274587,2350.9068366723554,2348.5052306927982,8.897479872052541,0.0049902658131748545,2343.689383370536
2024-05-31,2330.931640625,2350.12548828125,2325.6708984375,2338.603515625,7954465,2341.7166224888388,2359.1714680989585,45.69118481783946,2347.833729588147,2347.203483280369,10.078050094353006,-0.003280536845489901,2341.7166224888388
2024-06-01,2342.4560546875,2345.40234375,2326.952880859375,2330.931640625,4816762,2341.455008370536,2359.3996349516365,48.90516089337196,2347.0063949880473,2346.8518219031193,10.02381805635789,0.004944123569153636,2341.455008370536
2024-06-02,2332.491943359375,2346.793701171875,2332.453857421875,2342.4599609375,4942716,2339.239850725446,2358.9863513764876,46.35106928749734,2344.77340242979,2345.7881271961755,10.050193102100044,-0.004253702564957718,2339.239850725446
2024-06-03,2346.189697265625,2350.969482421875,2325.400634765625,2332.50146484375,7772241,2337.9611467633927,2360.1964401971727,50.201369956636604,2344.9912939429955,2345.817873127246,8.062861836642487,0.0058725835882296185,2337.9611467633927
2024-06-04,2335.61279296875,2350.618408203125,2326.779052734375,2346.181640625,7648659,2336.1824079241073,2360.010602678571,47.37409282887844,2343.5484476392653,2345.061941263654,6.72506375870706,-0.0045081198290154445,2336.1824079241073
2024-06-05,2358.10888671875,2358.19140625,2332.436279296875,2335.61279296875,7142462,2340.627790178571,2358.9332449776784,53.387105325073165,2345.7885151899554,2346.0283816677347,9.392561790402755,0.009631773647465591,2340.627790178571
2024-06-06,2363.8046875,2366.574462890625,2355.384033203125,2358.10888671875,6152302,2344.227957589286,2359.030447823661,54.79544391894288,2348.5602340068854,2347.3451450627176,12.725720321477676,0.0024154104220248662,2344.227957589286
2024-06-07,2306.594970703125,2368.318359375,2299.26953125,2363.79296875,16450238,2340.7512904575888,2355.017613002232,41.29851095623786,2342.104039652461,2344.326613628674,18.82597010758323,-0.02420238740510361,2340.7512904575888
2024-06-08,2302.71728515625,2313.353759765625,2299.101318359375,2306.17578125,3644185,2335.074323381696,2351.1276506696427,40.56909801126293,2336.044538960736,2341.244441149235,23.609978663222975,-0.001681129802209247,2335.074323381696
2024-06-09,2311.229248046875,2316.02197265625,2301.528564453125,2302.644775390625,4030400,2332.0367954799103,2346.6628417968745,42.95102653165703,2332.2268018970653,2339.0210935120235,25.30454325390279,0.003696486297078083,2332.0367954799103
2024-06-10,2315.4013671875,2319.75830078125,2302.98486328125,2311.364501953125,4938014,2327.638462611607,2342.0110560825888,44.13293520856127,2329.638273480209,2337.2714841546513,25.109543262489247,0.001805151585092979,2327.638462611607
2024-06-11,2313.33447265625,2320.734130859375,2308.304443359375,2315.4794921875,7646414,2324.455845424107,2337.575695219494,43.650464167934366,2327.1299964303694,2335.498372191807,25.34115820810037,-0.000892672242722492,2324.455845424107
2024-06-12,2315.602783203125,2338.0361328125,2310.070556640625,2313.345458984375,9090840,2318.3835449218745,2334.3539457775296,44.369238112008354,2325.356579010793,2334.024624859312,20.578246947329408,0.0009805372174609417,2318.3835449218745
2024-06-13,2295.995361328125,2316.50537109375,2295.88330078125,2315.5966796875,5570408,2308.6964983258927,2332.204613095238,39.65993499560898,2320.8394685980747,2331.2076423755207,7.326481122244402,-0.008467523885023809,2308.6964983258927
2024-06-14,2318.36474609375,2327.650146484375,2295.728759765625,2295.95556640625,7799566,2310.3778948102677,2330.9486025855654,46.620824852299656,2320.458742058948,2330.256316725019,8.076023066206142,0.009742783083274809,2310.3778948102677
2024-06-15,2332.64892578125,2335.28076171875,2318.322998046875,2318.322998046875,3403092,2314.653843470982,2330.3943917410716,50.54421951295771,2322.334154939302,2330.4335470254805,10.80633003530125,0.006161316812450579,2314.653843470982
2024-06-16,2325.277099609375,2344.801025390625,2323.946044921875,2333.020751953125,4467967,2316.660679408482,2329.3124418712796,48.56051102673867,2322.786915657775,2330.051587957621,11.35484182183909,-0.003160281039465085,2316.660679408482
2024-06-17,2314.56103515625,2325.2587890625,2305.333251953125,2325.2587890625,4881115,2316.540631975446,2327.3800804501484,45.7496519942803,2321.521395580617,2328.904139601964,11.374799308168647,-0.004608510725420678,2316.540631975446
2024-06-18,2318.33642578125,2326.297119140625,2305.479736328125,2314.555419921875,7402287,2317.255196707589,2325.9644833519346,46.91548128114402,2321.0314002268683,2328.1213459856144,11.296662887217453,0.0016311475772965434,2317.255196707589
2024-06-19,2317.881591796875,2323.74169921875,2312.736328125,2318.3134765625,4131394,2317.580740792411,2325.530691964286,46.7850399762324,2320.5468143145617,2327.362845675337,11.27391977149492,-0.00019618981064051244,2317.580740792411
2024-06-20,2341.88037109375,2344.8984375,2316.179931640625,2317.881591796875,5454236,2324.1357421875,2325.6867327008927,54.04526603548722,2323.8288999728984,2328.438217928553,9.885804007277134,0.01035375550753237,2324.1357421875
2024-06-21,2319.721923828125,2348.64794921875,2312.248046875,2341.848876953125,6365005,2324.329624720982,2325.1529366629466,47.58930865419167,2323.197057489087,2327.792566513707,9.766345177527853,-0.009461818604882932,2324.329624720982
2024-06-22,2316.939453125,2323.453857421875,2316.31787109375,2319.698974609375,2054862,2322.0854143415177,2323.9378603980654,46.83277398026988,2322.2343491253814,2326.9886321886174,9.331286917813602,-0.0011994845910380247,2322.0854143415177
2024-06-23,2311.71337890625,2318.990966796875,2310.607666015625,2316.890380859375,2509661,2320.147739955357,2322.9484049479165,45.37377818025628,2320.615738322438,2325.857131945479,9.946085354628025,-0.002255593779846632,2320.147739955357
2024-06-24,2309.347412109375,2319.28662109375,2304.4384765625,2311.683349609375,9006535,2319.402936662946,2321.1940104166665,44.6949184237867,2318.882149674275,2324.6341897353973,10.607390275549292,-0.0010234689206991554,2319.402936662946
2024-06-25,2301.913818359375,2315.130859375,2300.109619140625,2309.202392578125,5934994,2317.0568498883927,2319.5892973400296,42.54133785138587,2316.2716371642905,2322.951199263099,12.525329817655479,-0.0032189153139198234,2317.0568498883927
2024-06-26,2291.6787109375,2304.9140625,2288.923828125,2302.146240234375,4466124,2313.313581194196,2316.4259556361603,39.704582547335555,2312.4881100524763,2320.634718646388,15.740545501045183,-0.004446346922392541,2313.313581194196
2024-06-27,2305.677978515625,2313.187744140625,2288.72900390625,2291.41552734375,3831348,2308.1418108258927,2313.658017113095,45.09723624375007,2311.4403975083455,2319.5268119700354,9.500869415702203,0.0061087392012286745,2308.1418108258927
2024-06-28,2306.40283203125,2315.227783203125,2303.78515625,2305.76025390625,3432799,2306.239083426339,2313.6488676525296,45.369682951871425,2310.6653874349463,2318.554665307903,8.012298329547509,0.00031437760276120663,2306.239083426339
2024-06-29,2304.040283203125,2309.04052734375,2302.558349609375,2306.39990234375,1796226,2304.396344866071,2313.7118675595234,44.5929551710317,2309.646140630051,2317.4795258927343,6.4775067226662975,-0.0010243435341450446,2304.396344866071
2024-06-30,2308.783447265625,2313.713623046875,2302.31103515625,2304.031494140625,2523902,2303.977783203125,2313.5954008556546,46.570631311439975,2309.5134185739853,2316.835371920356,6.003191974723966,0.002058628964553444,2303.977783203125
2024-07-01,2312.5146484375,2316.253662109375,2306.932373046875,2308.676025390625,4892489,2304.430245535714,2313.4579380580353,48.13881812647686,2309.975146245295,2316.5153183290336,6.568129891307234,0.0016160897100565563,2304.430245535714
2024-07-02,2318.9248046875,2323.456787109375,2310.94384765625,2312.451904296875,3720763,2306.860386439732,2313.7241443452376,50.809975223739144,2311.352016774865,2316.693798800031,8.379167890186935,0.0027719419007059543,2306.860386439732
2024-07-03,2339.2001953125,2341.64453125,2313.705322265625,2318.960205078125,25497848,2313.649169921875,2314.847830636161,58.15201696993992,2315.6363519345014,2318.360939282436,12.34253908164644,0.008743444627447694,2313.649169921875
2024-07-04,2326.449951171875,2343.750732421875,2325.43701171875,2339.138671875,11618054,2316.6165945870534,2316.298049200149,52.813521388067834,2317.299982586405,2318.96012534832,12.60099513307401,-0.005450685309523751,2316.6165945870534
2024-07-05,2355.041015625,2359.34619140625,2313.610595703125,2325.990234375,17520324,2323.5649065290177,2318.0445382254466,61.376134932784936,2323.1062953615733,2321.6327838873335,18.1974008433333,0.012289567819296243,2323.5649065290177
2024-07-06,2352.720947265625,2360.881103515625,2344.228759765625,2354.9736328125,5314404,2330.5192871093745,2319.0003487723216,60.41803564733206,2327.6623956545045,2323.935610804244,18.784711493389384,-0.00098514987381626,2330.5192871093745
2024-07-07,2354.632080078125,2361.481689453125,2348.867919921875,2353.11865234375,6427003,2337.069091796875,2320.398204985119,60.95867824832952,2331.811577873523,2326.20942334305,17.91588111271262,0.0008123074751900106,2337.069091796875
2024-07-08,2345.114501953125,2361.688720703125,2328.485107421875,2354.757568359375,11251501,2341.7262137276784,2321.853131975446,56.79798128865922,2333.8581815780776,2327.609799536389,14.351882683780847,-0.004042065936978201,2341.7262137276784
2024-07-09,2343.6787109375,2348.441162109375,2337.85888671875,2345.07177734375,4127677,2345.262486049107,2323.0599074590773,56.17507364708098,2335.3690322487582,2328.8000892698046,10.265075556076626,-0.0006122477236950585,2345.262486049107
2024-07-10,2354.2451171875,2362.263427734375,2342.90966796875,2343.72412109375,5203089,2347.4117606026784,2324.7915039062495,59.67965209004304,2338.273045316257,2330.684906152597,10.358822990400023,0.004508470465976577,2347.4117606026784
2024-07-11,2389.842041015625,2398.11865234375,2352.949462890625,2354.542724609375,8294266,2356.4677734375,2327.0753929501484,68.74693318020093,2346.2067369623137,2335.0669161424507,15.441734275092669,0.015120313330266422,2356.4677734375
2024-07-12,2390.119140625,2396.723388671875,2375.736083984375,2390.343505859375,4883812,2361.478934151786,2330.4276413690477,68.80574107174856,2352.9624913719576,2339.144858696714,19.93857107190753,0.00011594892240540666,2361.478934151786
2024-07-13,2388.39453125,2395.512451171875,2383.34326171875,2390.158935546875,3328311,2366.5751604352677,2333.8302641369046,67.94877405635641,2358.413574430118,2342.7929825895503,21.799182228029828,-0.0007215579113554194,2366.5751604352677
2024-07-14,2390.5791015625,2407.333251953125,2388.891357421875,2388.891357421875,6184026,2371.71044921875,2337.585774739583,68.48423433584433,2363.362117065869,2346.332695106065,22.73096185037516,0.0009146605738361568,2371.71044921875
2024-07-15,2402.938232421875,2413.718017578125,2384.10498046875,2391.061767578125,8619201,2379.9709821428573,2342.0424804687495,71.39575386531915,2369.4507501975622,2350.525697870199,21.94825339806087,0.005169931775650838,2379.9709821428573
2024-07-16,2448.17333984375,2451.9248046875,2400.273193359375,2403.1572265625,12711240,2394.898786272321,2349.0072195870534,79.031243606251,2381.5619178354373,2357.7588565349065,27.883424757302127,0.018824914769566714,2394.898786272321
2024-07-17,2440.9853515625,2462.8740234375,2433.970703125,2447.910400390625,6949796,2407.290248325893,2356.1170596168154,75.5788288268017,2390.7039845626778,2363.923782092506,26.017060507126352,-0.0029360618238366554,2407.290248325893
2024-07-18,2425.037841796875,2455.158447265625,2421.813232421875,2441.03515625,5519712,2412.318219866071,2361.800862630208,68.43587004716755,2395.986116444862,2368.4507494780146,25.47841660306523,-0.006533226328218955,2412.318219866071
2024-07-19,2407.3359375,2425.039794921875,2394.165771484375,2425.010009765625,20281003,2414.777762276786,2366.6072009858626,61.4890282181227,2397.732242761037,2371.3311337759396,23.75070824182335,-0.0072996404393254055,2414.777762276786
2024-07-20,2402.116943359375,2415.372802734375,2399.291748046875,2407.266845703125,5420077,2416.738106863839,2371.2775181361603,59.569137821638954,2398.4068120838583,2373.6115641154533,21.686776508109304,-0.0021679542349394287,2416.738106863839
2024-07-21,2408.83251953125,2411.834228515625,2398.04931640625,2401.86328125,4320179,2419.345738002232,2376.0417596726193,61.24592274734438,2400.0107670757648,2376.2205237758826,18.940715507060414,0.002795690772025017,2419.345738002232
2024-07-22,2390.051025390625,2413.42822265625,2386.810546875,2408.83251953125,6633934,2417.5047084263388,2379.7339680989585,54.445194027957456,2398.478499124205,2377.2450053769744,21.28282735700461,-0.007796928175097806,2417.5047084263388
2024-07-23,2397.48291015625,2402.496337890625,2384.442138671875,2390.051025390625,6656986,2410.263218470982,2383.474830264137,56.5033921134504,2398.325331590673,2378.7441094346987,17.37328244453088,0.0031095088291726025,2410.263218470982
2024-07-24,2391.16455078125,2417.92578125,2388.586181640625,2397.47314453125,7761483,2403.145961216517,2385.949323381696,54.258920297005034,2397.223673004608,2379.664142127036,12.092062461458323,-0.0026354137283873813,2403.145961216517
2024-07-25,2369.678955078125,2391.87646484375,2359.462158203125,2391.590087890625,10001266,2395.237548828125,2388.0078473772323,47.36834330407087,2392.986024092841,2378.924498641931,13.418227692329136,-0.00898541076819881,2395.237548828125
2024-07-26,2387.425537109375,2390.9462890625,2367.156494140625,2369.678955078125,6122485,2392.3932059151784,2389.5499674479165,52.710329210471215,2392.130564556923,2379.5542051950756,12.505448937777807,0.007489023773967318,2392.3932059151784
2024-07-27,2384.029052734375,2400.055908203125,2379.95361328125,2387.363037109375,3682233,2389.8092215401784,2391.040829613095,51.63024049467789,2390.8841781226847,2379.885675383172,12.020722944209881,-0.0014226556272461943,2389.8092215401784
2024-07-28,2392.3037109375,2395.563232421875,2381.31201171875,2383.94580078125,2892656,2387.4479631696427,2392.834716796875,54.09798706581585,2391.1025677865023,2380.8055298686777,8.872189732134387,0.0034708713778610623,2387.4479631696427
2024-07-29,2386.185791015625,2406.19873046875,2376.330322265625,2392.3056640625,6327059,2386.895786830357,2394.7904924665177,51.98618605364097,2390.346140590983,2381.2040677314144,8.803194103187188,-0.00255733412689374,2386.895786830357
2024-07-30,2400.60693359375,2409.246337890625,2382.139404296875,2386.185791015625,4984385,2387.342075892857,2397.5013602120534,56.31514395828158,2391.9247241298704,2382.64131705455,9.482365266367111,0.006043595864338336,2387.342075892857
2024-07-31,2430.6025390625,2442.849365234375,2399.114990234375,2400.60693359375,8672561,2392.9760742187495,2401.137427920387,63.65523811268645,2397.875157196429,2386.19400016625,19.0357309013666,0.012495009094990017,2392.9760742187495
2024-08-01,2430.110595703125,2444.41259765625,2417.734130859375,2430.61572265625,10942249,2401.609165736607,2403.054978143601,63.46689051027652,2402.8344554282285,2389.4470813171297,20.366063877714232,-0.00020239564119139963,2401.609165736607
2024-08-02,2454.504638671875,2479.076171875,2408.072021484375,2430.110595703125,18935239,2411.1918945312495,2406.1209542410716,68.45176652290665,2410.7837143887896,2394.2661596397033,27.210948302646287,0.010038243943252256,2411.1918945312495
2024-08-03,2465.737548828125,2471.869140625,2427.078857421875,2454.504638671875,13374257,2422.864536830357,2409.803955078125,70.45117324640646,2419.2381504563796,2399.5603366166238,30.893010605604122,0.004576446904711595,2422.864536830357
2024-08-04,2447.55712890625,2496.93115234375,2447.312744140625,2465.7421875,20999019,2430.757882254464,2412.517194475446,63.44298122627785,2423.594916371744,2403.1156545640033,28.768890419893356,-0.007373217774339191,2430.757882254464
2024-08-05,2393.19970703125,2459.37060546875,2343.444580078125,2447.55712890625,50971249,2431.7598702566966,2412.0534551711307,48.051931651771476,2418.9187303193603,2402.3811399319475,27.02718287499011,-0.022208847030790624,2431.7598702566966
