Date,Close,High,Low,Open,Volume,MA7,MA21,RSI,EMA12,EMA26,STD7,Daily_Return,SMMA7
2024-06-01,2308.783447265625,2368.318359375,2288.72900390625,2330.931640625,169306754,2171.6498500279017,1985.9766671316966,69.79648305350389,2121.345595819008,2002.6840911009888,151.87512416318944,-0.00950186310630552,2171.6498500279017
2024-07-01,2430.6025390625,2462.8740234375,2306.932373046875,2308.676025390625,245819823,2229.385009765625,2024.2009916759673,73.88496731254915,2168.9235870872376,2034.3817539129527,163.8282854311175,0.05276332517939242,2229.385009765625
2024-08-01,2496.409423828125,2524.200927734375,2343.444580078125,2430.61572265625,338868411,2297.571306501116,2059.129388718378,75.79137424675828,2219.3060235089124,2068.6060257585214,161.02647101443713,0.027074309233218852,2297.571306501116
2024-09-01,2635.931640625,2675.652099609375,2476.3525390625,2496.409423828125,226331079,2389.0565359933034,2098.004842122396,79.24997463755412,2283.4022722960026,2110.6301453782603,141.5698423677123,0.055889156428084785,2389.0565359933034
2024-10-01,2750.898193359375,2785.53662109375,2615.875732421875,2635.931640625,333013946,2464.76611328125,2138.522676013765,81.5846335471863,2355.3247216903674,2158.057408191676,174.5431089704353,0.043615149559461,2464.76611328125
2024-11-01,2639.064697265625,2764.9599609375,2549.63623046875,2750.898193359375,497473982,2513.2316545758927,2178.05569312686,72.98245678199191,2398.9770256250226,2193.6875777527093,168.0860630763563,-0.04065344779523805,2513.2316545758927
2024-12-01,2627.802978515625,2711.072998046875,2599.9658203125,2639.064697265625,496812941,2555.641845703125,2208.983601888021,72.15737278012003,2434.1810183774232,2225.844274105518,151.00798577432988,-0.00426731438667205,2555.641845703125
2025-01-01,2803.650390625,2818.287841796875,2622.16552734375,2627.802978515625,568330407,2626.3371233258927,2247.20797874814,76.60491692032603,2491.0224602616654,2268.6447271810353,130.6425684413629,0.06691803515981487,2626.3371233258927
2025-02-01,2859.841796875,2995.641845703125,2775.826416015625,2803.77685546875,977007637,2687.657017299107,2289.5938430059523,77.82394297199542,2547.763896663717,2312.4371027139214,124.02713644470766,0.020042230100406178,2687.657017299107
2025-03-01,3147.9853515625,3162.031982421875,2846.930908203125,2859.84130859375,1397312558,2780.7392926897323,2348.9346342540925,82.77919312417443,2640.1056589558375,2374.329565591594,185.7295286260995,0.10075506799094947,2780.7392926897323
2025-04-01,3284.044189453125,3520.34521484375,2990.072265625,3147.9853515625,2554505167,2873.3267996651784,2412.2506161644346,84.5362964478974,2739.1731251861893,2441.7158340257815,251.43328627956438,0.04322092471716621,2873.3267996651784
2025-05-01,3299.06640625,3453.528564453125,3146.50341796875,3284.044189453125,1713159621,2951.636544363839,2477.995628720238,84.72165476368653,2825.31055304216,2505.223283820168,289.4393203147764,0.004574304098927673,2951.636544363839
2025-06-01,3320.522216796875,3496.645751953125,3268.04638671875,3299.06640625,2583814165,3048.987618582589,2547.0629534040177,84.99824460367284,2901.4969628505773,2565.6157973739982,281.27257806643973,0.006503600687221001,3048.987618582589
2025-07-01,3294.70703125,3433.67041015625,3284.232177734375,3320.522216796875,2116895520,3144.259626116071,2610.1718226841513,83.05012681405393,2961.9908195274115,2619.6225554388875,221.40830300220887,-0.007774435423527293,3144.259626116071
2025-08-01,3462.173828125,3469.432373046875,3289.944580078125,3294.70703125,2157814586,3238.3344029017853,2678.773792085193,85.38954166150964,3038.942051619348,2682.033760823044,190.27793836740264,0.050829040423501226,3238.3344029017853
2025-09-01,3875.141357421875,3881.315673828125,3453.283447265625,3462.03271484375,3679786392,3383.377197265625,2766.8064081101184,89.30837227613901,3167.5880986658904,2770.4121013118465,235.31493864825757,0.11927983683029697,3383.377197265625
2025-10-01,3998.996826171875,4456.70458984375,3727.296142578125,3875.141357421875,10681737691,3504.950265066964,2861.0869547526036,90.16076177904067,3295.4971336668114,2861.418377227404,303.4130443457509,0.03196153567734639,3504.950265066964
2025-11-01,4240.22265625,4256.05810546875,3918.82861328125,3999.029052734375,5204340658,3641.547188895089,2967.976841517857,91.57036348922249,3440.8395217565326,2963.5520275253743,390.20759660141243,0.06032158577856217,3641.547188895089
2025-12-01,4330.3779296875,4573.501953125,4173.24853515625,4240.17041015625,4939474461,3788.8774065290177,3068.426688058036,92.029930713762,3577.691584515143,3064.7983906484947,431.82233276655677,0.02126191965523616,3788.8774065290177
2026-01-01,4834.16162109375,5622.8056640625,4325.69921875,4330.3779296875,21436184465,4005.111607142857,3189.1102934337796,93.99879682258896,3770.9946670656977,3195.8623336444393,526.7486847506342,0.11633711874256791,4005.111607142857
2026-02-01,5372.89599609375,5570.89990234375,4480.91552734375,4834.099609375,12572192687,4301.9957449776775,3333.9657389322915,95.32795429121211,4017.441025377706,3357.1240864184624,634.2926763256211,0.11144318647710194,4301.9957449776775
2026-03-01,5104.392578125,5456.1669921875,5037.482421875,5372.85205078125,4513027112,4536.598423549107,3467.089983258929,85.19967105430794,4184.664341184982,3486.5513821004283,572.6013889420854,-0.04997368610223607,4536.598423549107
