datetime,Symbol,Open,High,Low,Close,Volume
2018-06-12 02:30:00,OANDA:SPX500USD,2782.4,2789.6,2778.4,2789.2,35593.0
2018-06-13 02:30:00,OANDA:SPX500USD,2789.2,2791.8,2774.6,2775.4,24697.0
2018-06-14 02:30:00,OANDA:SPX500USD,2775.4,2789.8,2768.0,2785.0,22330.0
2018-06-15 02:30:00,OANDA:SPX500USD,2785.0,2785.0,2761.8,2777.2,32787.0
2018-06-18 02:30:00,OANDA:SPX500USD,2777.2,2783.0,2757.6,2775.2,19254.0
2018-06-19 02:30:00,OANDA:SPX500USD,2775.2,2776.6,2732.2,2762.4,44370.0
2018-06-20 02:30:00,OANDA:SPX500USD,2762.4,2774.8,2753.6,2767.8,27076.0
2018-06-21 02:30:00,OANDA:SPX500USD,2767.8,2781.8,2743.6,2747.4,37146.0
2018-06-22 02:30:00,OANDA:SPX500USD,2747.4,2764.8,2745.6,2753.4,21311.0
2018-06-25 02:30:00,OANDA:SPX500USD,2753.4,2754.4,2697.2,2718.2,61626.0
2018-06-26 02:30:00,OANDA:SPX500USD,2718.2,2731.8,2711.6,2720.8,44519.0
2018-06-27 02:30:00,OANDA:SPX500USD,2720.8,2744.4,2697.4,2701.4,76290.0
2018-06-28 02:30:00,OANDA:SPX500USD,2701.4,2723.0,2689.8,2717.4,97302.0
2018-06-29 02:30:00,OANDA:SPX500USD,2717.4,2742.0,2713.6,2717.6,57892.0
2018-07-02 02:30:00,OANDA:SPX500USD,2717.6,2725.0,2695.4,2724.2,53423.0
2018-07-03 02:30:00,OANDA:SPX500USD,2724.2,2738.0,2709.0,2710.2,45099.0
2018-07-04 02:30:00,OANDA:SPX500USD,2710.2,2721.0,2707.6,2718.4,18303.0
2018-07-05 02:30:00,OANDA:SPX500USD,2718.4,2736.4,2709.4,2735.2,49396.0
2018-07-06 02:30:00,OANDA:SPX500USD,2735.2,2763.4,2728.0,2759.8,43792.0
2018-07-09 02:30:00,OANDA:SPX500USD,2759.8,2784.8,2759.8,2784.4,23286.0
