datetime,Symbol,Open,High,Low,Close,Volume
1987-05-18 03:30:00,TVC:GOLD,474.0,475.0,464.79998779,464.79998779,0.0
1987-05-25 03:30:00,TVC:GOLD,450.0,456.3999939,448.79998779,450.20001221,0.0
1987-06-01 03:30:00,TVC:GOLD,445.0,460.0,441.5,453.79998779,0.0
1987-06-08 03:30:00,TVC:GOLD,457.0,465.5,449.5,454.6000061,0.0
1987-06-15 03:30:00,TVC:GOLD,448.0,453.5,445.0,445.0,0.0
1987-06-22 03:30:00,TVC:GOLD,443.0,448.0,434.0,447.1000061,0.0
1987-06-29 03:30:00,TVC:GOLD,447.20001221,447.3999939,445.0,446.29998779,0.0
1987-07-06 03:30:00,TVC:GOLD,448.0,448.0,444.8999939,445.29998779,0.0
1987-07-13 03:30:00,TVC:GOLD,446.8999939,454.20001221,446.8999939,450.5,0.0
1987-07-20 03:30:00,TVC:GOLD,451.29998779,455.1000061,451.29998779,454.0,0.0
1987-07-27 03:30:00,TVC:GOLD,453.70001221,464.79998779,453.70001221,464.1000061,0.0
1987-08-03 03:30:00,TVC:GOLD,475.0,479.0,453.5,454.6000061,0.0
1987-08-10 03:30:00,TVC:GOLD,460.5,464.5,448.0,452.0,0.0
1987-08-17 03:30:00,TVC:GOLD,454.5,459.0,452.5,456.8999939,0.0
1987-08-24 03:30:00,TVC:GOLD,456.0,461.5,452.79998779,452.79998779,0.0
1987-08-31 03:30:00,TVC:GOLD,450.6000061,465.29998779,450.6000061,465.0,0.0
1987-09-07 03:30:00,TVC:GOLD,457.79998779,459.5,456.79998779,456.79998779,0.0
1987-09-14 03:30:00,TVC:GOLD,456.5,462.0,456.5,462.0,0.0
1987-09-21 03:30:00,TVC:GOLD,462.1000061,462.1000061,460.0,460.0,0.0
1987-09-28 03:30:00,TVC:GOLD,461.0,461.0,452.20001221,454.5,0.0
1987-10-05 03:30:00,TVC:GOLD,455.0,462.70001221,455.0,461.8999939,0.0
