Datetime,Close,High,Low,Open,Volume
2026-01-10 10:00:00+00:00,90685.1875,90712.703125,90605.5390625,90629.5703125,0
2026-01-10 11:00:00+00:00,90610.2734375,90703.625,90597.0,90703.625,0
2026-01-10 12:00:00+00:00,90598.2890625,90659.484375,90542.9140625,90606.9765625,0
2026-01-10 13:00:00+00:00,90526.546875,90625.8828125,90526.546875,90607.6171875,0
2026-01-10 14:00:00+00:00,90456.796875,90546.828125,90426.2734375,90532.0546875,0
2026-01-10 15:00:00+00:00,90543.0546875,90547.828125,90458.40625,90463.6875,0
2026-01-10 16:00:00+00:00,90555.0390625,90597.1328125,90501.2265625,90541.8203125,0
2026-01-10 17:00:00+00:00,90428.203125,90623.078125,90428.203125,90554.9375,0
2026-01-10 18:00:00+00:00,90476.0625,90476.0625,90410.6171875,90431.8359375,0
2026-01-10 19:00:00+00:00,90507.0390625,90510.546875,90456.4375,90469.3203125,0
2026-01-10 20:00:00+00:00,90448.4609375,90531.5078125,90446.2890625,90507.8671875,0
2026-01-10 21:00:00+00:00,90386.5546875,90455.4765625,90384.46875,90450.328125,0
2026-01-10 22:00:00+00:00,90341.5703125,90467.5703125,90287.2734375,90386.4296875,0
2026-01-10 23:00:00+00:00,90385.9140625,90445.953125,90312.875,90322.4296875,0
2026-01-11 00:00:00+00:00,90509.6875,90510.921875,90333.6484375,90385.625,0
2026-01-11 01:00:00+00:00,90509.9609375,90539.046875,90431.78125,90513.6875,0
2026-01-11 02:00:00+00:00,90579.109375,90601.640625,90505.4609375,90513.203125,0
2026-01-11 03:00:00+00:00,90617.046875,90617.046875,90523.5625,90577.6171875,0
2026-01-11 04:00:00+00:00,90662.78125,90662.78125,90580.953125,90613.515625,0
2026-01-11 05:00:00+00:00,90644.2890625,90716.96875,90626.71875,90674.28125,0
2026-01-11 06:00:00+00:00,90632.9921875,90682.7109375,90506.7265625,90650.0,337265664
2026-01-11 07:00:00+00:00,90589.421875,90634.09375,90564.0546875,90634.09375,0
2026-01-11 08:00:00+00:00,90668.0546875,90683.984375,90526.84375,90597.4375,0
2026-01-11 09:00:00+00:00,90623.921875,90683.7734375,90568.484375,90667.6640625,200894464
2026-01-11 10:00:00+00:00,90614.265625,90630.6328125,90573.7578125,90624.6015625,0
2026-01-11 11:00:00+00:00,90593.4609375,90626.9609375,90574.984375,90610.6328125,132082688
2026-01-11 12:00:00+00:00,90825.1875,90871.7109375,90609.609375,90610.3203125,259120128
2026-01-11 13:00:00+00:00,90736.9296875,90846.1484375,90713.5078125,90826.3125,233666560
2026-01-11 14:00:00+00:00,91043.9453125,91043.9453125,90740.7421875,90740.7421875,248259584
2026-01-11 15:00:00+00:00,90747.7578125,91022.921875,90615.4609375,91022.921875,819688448
2026-01-11 16:00:00+00:00,90905.046875,91147.3671875,90751.171875,90751.171875,654397440
2026-01-11 17:00:00+00:00,90869.96875,91014.5078125,90810.578125,90912.34375,295511040
2026-01-11 18:00:00+00:00,90745.3515625,90866.5625,90667.1953125,90866.5625,0
2026-01-11 19:00:00+00:00,90593.4765625,90791.015625,90555.03125,90757.1640625,234848256
2026-01-11 20:00:00+00:00,90538.40625,90596.71875,90309.0390625,90596.71875,725939200
2026-01-11 21:00:00+00:00,90646.3125,90677.828125,90474.1640625,90573.2734375,401456128
2026-01-11 22:00:00+00:00,90430.3515625,90623.984375,90335.2421875,90623.984375,73481216
2026-01-11 23:00:00+00:00,90810.1484375,90888.4453125,90226.9609375,90400.2109375,1107441664
2026-01-12 00:00:00+00:00,91032.3671875,91082.1171875,90617.9765625,90851.8984375,879105024
2026-01-12 01:00:00+00:00,91262.015625,91555.0546875,91035.484375,91076.9609375,2222364672
2026-01-12 02:00:00+00:00,92115.5234375,92220.484375,91274.8984375,91274.8984375,2094305280
2026-01-12 03:00:00+00:00,91719.34375,92384.8515625,91719.34375,92098.6015625,1771446272
2026-01-12 04:00:00+00:00,92036.109375,92151.6484375,91647.984375,91694.4140625,978001920
2026-01-12 05:00:00+00:00,91991.640625,92127.9765625,91955.953125,92035.6484375,684238848
2026-01-12 06:00:00+00:00,91716.6796875,92065.4296875,91691.34375,91984.6796875,348442624
2026-01-12 07:00:00+00:00,91301.734375,91816.296875,91278.328125,91721.546875,982913024
2026-01-12 08:00:00+00:00,90669.2109375,91499.1796875,90315.640625,91290.7890625,1842366464
2026-01-12 09:00:00+00:00,90591.09375,90790.9765625,90552.2109375,90643.09375,794685440
2026-01-12 10:00:00+00:00,90278.859375,90661.75,90261.9609375,90555.515625,501448704
2026-01-12 11:00:00+00:00,90566.390625,90659.265625,90313.0390625,90313.0390625,826839040
2026-01-12 12:00:00+00:00,90672.5078125,90733.6484375,90520.546875,90536.359375,156246016
2026-01-12 13:00:00+00:00,90533.3359375,90691.46875,90426.8203125,90662.8515625,397813760
2026-01-12 14:00:00+00:00,90803.7421875,90961.6328125,90095.2578125,90525.1953125,2507259904
2026-01-12 15:00:00+00:00,91546.453125,91546.453125,90679.171875,90802.75,1540530176
2026-01-12 16:00:00+00:00,92042.640625,92210.1484375,91571.625,91571.625,1636651008
2026-01-12 17:00:00+00:00,91416.15625,92210.1328125,91015.9765625,92049.5234375,2972286976
2026-01-12 18:00:00+00:00,91622.5859375,91843.6796875,91360.7734375,91433.328125,759361536
2026-01-12 19:00:00+00:00,91770.25,91794.125,91381.09375,91617.8125,761724928
2026-01-12 20:00:00+00:00,91393.1953125,91962.3125,91353.0234375,91784.5625,0
2026-01-12 21:00:00+00:00,90913.7265625,91404.1640625,90894.484375,91404.1640625,244572160
2026-01-12 22:00:00+00:00,91157.546875,91350.2578125,90984.1953125,90984.1953125,346845184
2026-01-12 23:00:00+00:00,91157.1015625,91203.8671875,90987.8984375,91142.65625,0
2026-01-13 00:00:00+00:00,91386.7109375,91430.171875,91175.1328125,91195.6328125,2981888
2026-01-13 01:00:00+00:00,91058.9296875,91432.3203125,90941.9296875,91384.75,0
2026-01-13 02:00:00+00:00,91114.5859375,91267.5234375,91030.4453125,91081.4453125,0
2026-01-13 03:00:00+00:00,91291.3125,91327.140625,91019.5390625,91031.1953125,0
2026-01-13 04:00:00+00:00,91396.671875,91491.6796875,91238.9609375,91293.7890625,0
2026-01-13 05:00:00+00:00,91803.9453125,92109.390625,91396.7734375,91396.7734375,1761660928
2026-01-13 06:00:00+00:00,92120.84375,92145.1015625,91729.1875,91811.0234375,218918912
2026-01-13 07:00:00+00:00,91853.8203125,92089.4453125,91806.1171875,92089.4453125,730107904
2026-01-13 08:00:00+00:00,92087.9140625,92134.84375,91846.6640625,91868.9609375,0
2026-01-13 09:00:00+00:00,92149.171875,92510.2109375,91913.390625,92076.375,1037434880
2026-01-13 10:00:00+00:00,92029.3359375,92230.078125,91927.4921875,92201.4140625,259035136
2026-01-13 11:00:00+00:00,91893.6484375,92138.875,91886.8359375,92038.296875,33396477952
2026-01-13 12:00:00+00:00,91999.1171875,92053.7109375,91832.640625,91932.1484375,0
2026-01-13 13:00:00+00:00,91966.578125,92477.4140625,91904.25,92013.0546875,36816220160
2026-01-13 14:00:00+00:00,92453.84375,92756.578125,91760.140625,91926.328125,0
2026-01-13 15:00:00+00:00,93283.03125,93294.53125,92091.1328125,92421.359375,694923264
2026-01-13 16:00:00+00:00,93441.21875,93654.5078125,93097.4921875,93500.4609375,1261322240
2026-01-13 17:00:00+00:00,93241.6796875,93412.9765625,93135.7578125,93347.1015625,0
2026-01-13 18:00:00+00:00,93557.6484375,93790.5078125,93171.8984375,93171.8984375,22642688
2026-01-13 19:00:00+00:00,94194.6484375,94194.6484375,93431.703125,93584.296875,2483032064
2026-01-13 20:00:00+00:00,94438.890625,94468.875,94134.0390625,94222.4765625,2689589248
2026-01-13 21:00:00+00:00,94074.9609375,94476.421875,94058.6640625,94400.453125,1534304256
2026-01-13 22:00:00+00:00,95667.828125,95928.796875,94062.21875,94069.5078125,5290397696
2026-01-13 23:00:00+00:00,95354.046875,95935.6484375,95040.296875,95648.703125,2148032512
2026-01-14 00:00:00+00:00,95277.7734375,95549.8515625,95143.6796875,95363.3046875,777388032
2026-01-14 01:00:00+00:00,95266.8515625,95495.0,95111.1875,95185.6796875,671092736
2026-01-14 02:00:00+00:00,95279.2109375,95490.609375,95180.5078125,95205.578125,1220997120
2026-01-14 03:00:00+00:00,95630.9765625,95632.609375,95249.203125,95272.1953125,2407698432
2026-01-14 04:00:00+00:00,95202.515625,95694.421875,95182.9765625,95694.421875,786616320
2026-01-14 05:00:00+00:00,94988.1640625,95204.1328125,94934.296875,95191.1328125,0
2026-01-14 06:00:00+00:00,94976.859375,94976.859375,94583.046875,94970.9765625,591003648
2026-01-14 07:00:00+00:00,95176.1328125,95176.1328125,94840.03125,94985.765625,408600576
2026-01-14 08:00:00+00:00,94868.3046875,95231.53125,94860.3125,95162.828125,0
2026-01-14 09:00:00+00:00,95038.109375,95131.5234375,94849.390625,94852.8203125,0
2026-01-14 10:00:00+00:00,95059.109375,95229.0390625,94870.0546875,95051.1640625,346828800
2026-01-14 11:00:00+00:00,94706.0078125,95042.328125,94706.0078125,95042.328125,0
2026-01-14 12:00:00+00:00,95031.6484375,95102.671875,94701.1328125,94727.6953125,1391976448
2026-01-14 13:00:00+00:00,94937.046875,95183.5625,94861.1015625,95028.859375,0
2026-01-14 14:00:00+00:00,96460.421875,96734.7109375,94951.84375,94958.4921875,1887080448
2026-01-14 15:00:00+00:00,96710.59375,96984.578125,96232.4453125,96450.109375,2725945344
2026-01-14 16:00:00+00:00,97212.4921875,97583.1796875,96699.578125,96699.578125,888070144
2026-01-14 17:00:00+00:00,96941.90625,97747.125,96894.046875,97245.53125,3065225216
2026-01-14 18:00:00+00:00,96835.984375,97086.8515625,96295.0625,96953.8359375,649310208
2026-01-14 19:00:00+00:00,97265.78125,97519.5234375,96694.8359375,96801.8359375,0
2026-01-14 20:00:00+00:00,97585.109375,97860.6015625,97221.5078125,97244.59375,357670912
2026-01-14 21:00:00+00:00,97443.15625,97686.171875,97409.546875,97641.6953125,0
2026-01-14 22:00:00+00:00,96915.5625,97542.9453125,96832.3359375,97528.46875,0
2026-01-14 23:00:00+00:00,96932.2109375,97324.4453125,96894.984375,96894.984375,0
2026-01-15 00:00:00+00:00,96573.6328125,96973.4609375,96508.34375,96934.609375,0
2026-01-15 01:00:00+00:00,96418.140625,96928.6328125,96310.796875,96614.0703125,72564736
2026-01-15 02:00:00+00:00,96236.4921875,96578.609375,96154.34375,96435.2578125,0
2026-01-15 03:00:00+00:00,95963.015625,96341.265625,95763.4375,96292.828125,1138237440
2026-01-15 04:00:00+00:00,96151.6796875,96327.546875,95930.7421875,95941.859375,8413184
2026-01-15 05:00:00+00:00,96392.03125,96468.2890625,96237.453125,96243.6484375,0
2026-01-15 06:00:00+00:00,96281.8203125,96529.1015625,96161.8046875,96406.0390625,0
2026-01-15 07:00:00+00:00,96516.46875,96651.6484375,96193.765625,96275.9765625,0
2026-01-15 08:00:00+00:00,96614.46875,96618.5546875,96309.9296875,96560.265625,566321152
2026-01-15 09:00:00+00:00,97046.734375,97150.171875,96545.96875,96617.703125,869601280
2026-01-15 10:00:00+00:00,96792.0546875,97013.7109375,96720.890625,96994.9921875,0
2026-01-15 11:00:00+00:00,96587.4453125,96856.5625,96558.1796875,96788.5,100679680
2026-01-15 12:00:00+00:00,96940.3046875,96940.3046875,96517.484375,96551.375,0
2026-01-15 13:00:00+00:00,96817.375,96965.6953125,96611.4453125,96946.40625,191619072
2026-01-15 14:00:00+00:00,96019.609375,97097.1171875,95627.9453125,96811.3046875,0
2026-01-15 15:00:00+00:00,96434.890625,96434.890625,95416.09375,96027.8515625,0
2026-01-15 16:00:00+00:00,96797.609375,96797.609375,96263.6171875,96649.9453125,0
2026-01-15 17:00:00+00:00,96598.6328125,97015.3515625,96407.2578125,96696.2578125,0
2026-01-15 18:00:00+00:00,95793.5625,96570.9765625,95793.5625,96548.8515625,753541120
2026-01-15 19:00:00+00:00,95411.0859375,95882.234375,95284.75,95797.9609375,738045952
2026-01-15 20:00:00+00:00,95143.53125,95607.8984375,95112.25,95423.5546875,0
2026-01-15 21:00:00+00:00,95548.5234375,95575.203125,95166.8515625,95177.4765625,0
2026-01-15 22:00:00+00:00,95522.6484375,95784.0390625,95472.9921875,95553.2109375,0
2026-01-15 23:00:00+00:00,95546.2578125,95663.1953125,95377.84375,95571.3046875,0
2026-01-16 00:00:00+00:00,95574.8046875,95759.5625,95548.1015625,95562.78125,0
2026-01-16 01:00:00+00:00,95617.4609375,95736.3984375,95418.8203125,95574.0,0
2026-01-16 02:00:00+00:00,95477.90625,95636.4375,95368.6171875,95628.453125,0
2026-01-16 03:00:00+00:00,95325.96875,95540.3203125,95297.765625,95466.359375,0
2026-01-16 04:00:00+00:00,95125.375,95520.359375,95125.375,95306.4375,34451456
2026-01-16 05:00:00+00:00,95612.265625,95612.265625,95222.0703125,95222.0703125,478240768
2026-01-16 06:00:00+00:00,95710.625,95759.96875,95509.8984375,95613.5703125,0
2026-01-16 07:00:00+00:00,95633.5390625,95736.7734375,95452.953125,95713.9140625,0
2026-01-16 08:00:00+00:00,95643.59375,95801.890625,95541.15625,95630.6875,0
2026-01-16 09:00:00+00:00,95577.734375,95708.3203125,95557.09375,95634.2265625,0
2026-01-16 10:00:00+00:00,95272.90625,95587.84375,95268.9296875,95573.9296875,0
2026-01-16 11:00:00+00:00,95389.3203125,95431.671875,95226.6796875,95273.109375,297009152
2026-01-16 12:00:00+00:00,95409.296875,95538.640625,95327.4375,95397.6015625,0
2026-01-16 13:00:00+00:00,95418.40625,95523.640625,95274.6953125,95415.3125,0
2026-01-16 14:00:00+00:00,95223.375,95635.9140625,95221.1328125,95412.2578125,0
2026-01-16 15:00:00+00:00,94605.625,95581.2890625,94268.7734375,95151.796875,0
2026-01-16 16:00:00+00:00,94795.359375,94937.5,94517.3515625,94559.625,0
2026-01-16 17:00:00+00:00,94893.2578125,94893.2578125,94538.2265625,94831.453125,0
2026-01-16 18:00:00+00:00,94988.109375,95156.140625,94963.34375,95032.8671875,0
2026-01-16 19:00:00+00:00,94964.3359375,94992.625,94822.21875,94955.8515625,0
2026-01-16 20:00:00+00:00,95399.2578125,95399.2578125,94650.234375,94957.2890625,0
2026-01-16 21:00:00+00:00,95443.859375,95528.4609375,95337.671875,95476.1171875,180514816
2026-01-16 22:00:00+00:00,95441.125,95495.234375,95228.6796875,95478.6875,0
2026-01-16 23:00:00+00:00,95531.8515625,95531.8515625,95394.078125,95472.46875,0
2026-01-17 00:00:00+00:00,95459.390625,95523.9765625,95395.0234375,95514.765625,0
2026-01-17 01:00:00+00:00,95366.125,95472.5546875,95351.6171875,95429.03125,0
2026-01-17 02:00:00+00:00,95324.7109375,95370.984375,95194.140625,95356.984375,0
2026-01-17 03:00:00+00:00,95330.2109375,95331.15625,95221.65625,95316.15625,0
2026-01-17 04:00:00+00:00,95307.7109375,95324.578125,95221.28125,95324.578125,0
2026-01-17 05:00:00+00:00,95249.34375,95316.96875,95240.34375,95259.3203125,0
2026-01-17 06:00:00+00:00,95225.6171875,95280.1484375,95153.5625,95261.390625,0
2026-01-17 07:00:00+00:00,95061.109375,95196.7421875,95030.25,95196.7421875,0
2026-01-17 08:00:00+00:00,95203.4296875,95214.6640625,95020.9609375,95051.65625,0
2026-01-17 09:00:00+00:00,95212.46875,95234.890625,95138.0859375,95199.6953125,0
2026-01-17 10:00:00+00:00,95077.9453125,95219.2265625,95064.84375,95211.2890625,0
2026-01-17 11:00:00+00:00,95255.2421875,95268.0,95029.234375,95066.109375,0
2026-01-17 12:00:00+00:00,95205.4140625,95312.90625,95199.9921875,95267.8359375,0
2026-01-17 13:00:00+00:00,95374.9140625,95398.953125,95152.8828125,95210.578125,0
2026-01-17 14:00:00+00:00,95383.328125,95490.3125,95312.4765625,95383.0859375,0
2026-01-17 15:00:00+00:00,95525.6328125,95596.8828125,95396.1484375,95422.125,0
2026-01-17 16:00:00+00:00,95278.6171875,95509.640625,95201.4140625,95509.640625,0
2026-01-17 17:00:00+00:00,95323.453125,95398.703125,95259.0703125,95277.421875,0
2026-01-17 18:00:00+00:00,95382.875,95428.2421875,95330.4140625,95330.4140625,0
2026-01-17 19:00:00+00:00,95261.3515625,95396.4296875,95247.890625,95396.4296875,0
2026-01-17 20:00:00+00:00,95343.6796875,95345.1640625,95242.265625,95259.2578125,0
2026-01-17 21:00:00+00:00,95257.078125,95367.46875,95239.3046875,95339.0546875,0
2026-01-17 22:00:00+00:00,95156.2421875,95273.8125,95011.4375,95270.3203125,0
2026-01-17 23:00:00+00:00,95098.921875,95166.7734375,95088.328125,95128.3046875,0
2026-01-18 00:00:00+00:00,95061.84375,95189.4921875,95054.734375,95112.3984375,67320832
2026-01-18 01:00:00+00:00,94908.953125,95062.1328125,94848.9296875,95062.1328125,310758400
2026-01-18 02:00:00+00:00,94977.703125,95018.2578125,94851.5,94926.140625,0
2026-01-18 03:00:00+00:00,95147.21875,95152.140625,94980.296875,94980.296875,86411264
2026-01-18 04:00:00+00:00,95059.859375,95146.0,95038.8984375,95121.0546875,0
2026-01-18 05:00:00+00:00,95154.515625,95189.578125,95025.65625,95059.390625,149681152
2026-01-18 06:00:00+00:00,95136.4921875,95171.390625,95112.2109375,95134.3046875,37563392
2026-01-18 07:00:00+00:00,95023.484375,95141.3046875,94995.9296875,95137.25,61304832
2026-01-18 08:00:00+00:00,95146.9765625,95159.0234375,94977.6953125,94999.828125,0
2026-01-18 09:00:00+00:00,95236.4140625,95245.3203125,95122.953125,95146.78125,291320832
2026-01-18 10:00:00+00:00,95137.8203125,95237.7890625,95064.1484375,95230.1171875,439664640
2026-01-18 11:00:00+00:00,95124.703125,95142.8203125,95038.8828125,95134.15625,0
2026-01-18 12:00:00+00:00,95049.40625,95135.609375,95049.40625,95129.015625,0
2026-01-18 13:00:00+00:00,95115.234375,95146.4375,94884.125,95066.609375,311855104
2026-01-18 14:00:00+00:00,94904.9375,95275.953125,94904.9375,95118.6171875,444989440
2026-01-18 15:00:00+00:00,95088.28125,95088.28125,94891.65625,94931.953125,0
2026-01-18 16:00:00+00:00,95139.5,95157.6796875,95044.390625,95082.828125,0
2026-01-18 17:00:00+00:00,95171.609375,95233.15625,95121.7890625,95124.078125,6135808
2026-01-18 18:00:00+00:00,95439.3671875,95488.1796875,95155.28125,95229.9375,440893440
2026-01-18 19:00:00+00:00,95334.5625,95475.015625,95308.9921875,95408.9921875,524771328
2026-01-18 20:00:00+00:00,95266.8046875,95406.9765625,95260.4609375,95345.9609375,129189888
2026-01-18 21:00:00+00:00,95388.8515625,95396.859375,95245.46875,95266.96875,0
2026-01-18 22:00:00+00:00,95458.40625,95481.4296875,95363.46875,95389.390625,90507264
2026-01-18 23:00:00+00:00,93614.421875,95416.59375,93595.4140625,95416.59375,3325755392
2026-01-19 00:00:00+00:00,92697.59375,93646.9140625,92286.546875,93646.9140625,6988539904
2026-01-19 01:00:00+00:00,92509.7265625,92792.6171875,92234.4140625,92703.4140625,1805570048
2026-01-19 02:00:00+00:00,92518.2109375,92612.5703125,92366.15625,92529.109375,1139877888
2026-01-19 03:00:00+00:00,92642.5625,92740.625,92481.3828125,92536.8203125,874809344
2026-01-19 04:00:00+00:00,92674.09375,92682.65625,92481.0,92654.5546875,822702080
2026-01-19 05:00:00+00:00,92484.2890625,92710.4765625,92484.2734375,92630.9921875,438132736
2026-01-19 06:00:00+00:00,92511.3046875,92565.40625,92381.03125,92481.125,710830080
2026-01-19 07:00:00+00:00,92792.71875,92792.71875,92517.8203125,92534.484375,606826496
2026-01-19 08:00:00+00:00,93259.109375,93259.109375,92696.0390625,92793.3515625,2015547392
2026-01-19 09:00:00+00:00,92993.5625,93238.890625,92911.3828125,93238.890625,0
2026-01-19 10:00:00+00:00,92999.53125,93021.6953125,92843.3125,92993.8359375,120508416
2026-01-19 11:00:00+00:00,93140.140625,93225.7734375,92931.7421875,93002.109375,1161461760
2026-01-19 12:00:00+00:00,92996.1953125,93153.4375,92969.1953125,93136.5390625,975622144
2026-01-19 13:00:00+00:00,92964.34375,93071.46875,92829.953125,93013.1015625,194220032
2026-01-19 14:00:00+00:00,92768.84375,92976.765625,92677.9453125,92974.21875,0
2026-01-19 15:00:00+00:00,93022.8125,93022.8125,92776.3125,92776.3125,568815616
2026-01-19 16:00:00+00:00,93298.6640625,93320.265625,92965.234375,93003.4296875,601255936
2026-01-19 17:00:00+00:00,93182.34375,93345.34375,93100.703125,93273.6015625,543985664
2026-01-19 18:00:00+00:00,93003.1875,93207.0390625,92884.6015625,93184.4609375,0
2026-01-19 19:00:00+00:00,93079.109375,93095.921875,92960.28125,93002.796875,0
2026-01-19 20:00:00+00:00,93091.734375,93215.546875,93048.0078125,93067.625,107687936
2026-01-19 21:00:00+00:00,92975.2578125,93249.3515625,92955.578125,93077.25,351973376
2026-01-19 22:00:00+00:00,92570.8125,92976.5703125,92570.8125,92968.515625,332480512
2026-01-19 23:00:00+00:00,92548.5,92643.53125,92152.296875,92516.0859375,0
2026-01-20 00:00:00+00:00,92606.875,92796.171875,92300.734375,92583.640625,0
2026-01-20 01:00:00+00:00,92757.5,92797.2109375,92490.6171875,92637.40625,0
2026-01-20 02:00:00+00:00,92464.546875,92645.9296875,92335.1796875,92645.9296875,0
2026-01-20 03:00:00+00:00,92357.453125,92540.9296875,92217.1171875,92510.4921875,0
2026-01-20 04:00:00+00:00,91954.4921875,92385.4921875,91954.4921875,92367.1171875,0
2026-01-20 05:00:00+00:00,91604.171875,91988.40625,91332.03125,91988.40625,2795505664
2026-01-20 06:00:00+00:00,90770.21875,91556.8984375,90714.109375,91556.8984375,2230145024
2026-01-20 07:00:00+00:00,91076.8671875,91197.2421875,90816.7578125,90816.7578125,579307520
2026-01-20 08:00:00+00:00,90998.25,91141.125,90623.09375,91083.25,499728384
2026-01-20 09:00:00+00:00,90938.984375,90998.7265625,90840.2421875,90998.7265625,0
2026-01-20 10:00:00+00:00,91184.6796875,91188.875,90900.21875,90931.65625,0
2026-01-20 11:00:00+00:00,91146.7578125,91334.3828125,91146.7578125,91176.0,165572608
2026-01-20 12:00:00+00:00,91195.4375,91205.4296875,90981.8515625,91131.4609375,276025344
2026-01-20 13:00:00+00:00,90871.96875,91199.3203125,90772.796875,91192.8125,484593664
2026-01-20 14:00:00+00:00,90583.90625,91273.8984375,90302.3515625,90869.0625,2314514432
2026-01-20 15:00:00+00:00,90429.4609375,90670.4375,89835.34375,90461.1796875,3672580096
2026-01-20 16:00:00+00:00,90095.3359375,90856.9453125,89990.1484375,90583.625,1268162560
2026-01-20 17:00:00+00:00,89671.7265625,90372.078125,89424.9375,90072.9609375,2078396416
2026-01-20 18:00:00+00:00,89393.78125,89815.71875,89311.7578125,89675.8359375,1880948736
2026-01-20 19:00:00+00:00,89597.7265625,89651.1484375,89193.546875,89387.1328125,1656410112
2026-01-20 20:00:00+00:00,89504.59375,89697.8359375,89297.7109375,89600.03125,1510215680
2026-01-20 21:00:00+00:00,89416.03125,89699.453125,89311.140625,89588.1484375,583491584
2026-01-20 22:00:00+00:00,88411.828125,89511.6328125,87954.25,89405.296875,2148122624
2026-01-20 23:00:00+00:00,88339.6171875,88405.0390625,87828.9140625,88405.0390625,0
2026-01-21 00:00:00+00:00,88816.96875,88844.9375,88163.0546875,88321.28125,2648227840
2026-01-21 01:00:00+00:00,88909.5859375,89033.203125,88764.1640625,88814.421875,280936448
2026-01-21 02:00:00+00:00,88958.2265625,89198.4609375,88881.53125,88912.34375,866316288
2026-01-21 03:00:00+00:00,89315.8828125,89455.671875,88940.71875,88940.71875,185372672
2026-01-21 04:00:00+00:00,89352.0078125,89503.46875,89256.34375,89315.8828125,587218944
2026-01-21 05:00:00+00:00,89813.7734375,89972.5234375,89335.65625,89335.65625,0
2026-01-21 06:00:00+00:00,89527.296875,89842.734375,89409.96875,89842.734375,0
2026-01-21 07:00:00+00:00,89049.6171875,89638.125,88987.125,89542.9375,22372352
2026-01-21 08:00:00+00:00,89101.4921875,89262.65625,88894.2578125,89112.140625,0
2026-01-21 09:00:00+00:00,88984.3203125,89381.4921875,88984.3203125,89096.578125,0
2026-01-21 10:00:00+00:00,89175.625,89283.7578125,89008.3359375,89008.3984375,103473152
2026-01-21 11:00:00+00:00,88687.1328125,89274.3046875,88652.5859375,89158.875,0
2026-01-21 12:00:00+00:00,88647.78125,88726.515625,88190.734375,88694.875,2625662976
2026-01-21 13:00:00+00:00,88700.5,88919.2109375,88505.4296875,88655.0546875,0
2026-01-21 14:00:00+00:00,89829.578125,89869.4609375,88549.03125,88599.59375,2650615808
2026-01-21 15:00:00+00:00,90238.5859375,90412.0625,89721.328125,89722.8828125,0
