Datetime,Close,High,Low,Open,Volume
2026-01-10 16:00:00+00:00,4509.36083984375,4513.12548828125,4508.52783203125,4512.9853515625,0
2026-01-10 17:00:00+00:00,4506.16064453125,4509.44287109375,4505.029296875,4509.44287109375,0
2026-01-10 18:00:00+00:00,4504.56591796875,4506.3017578125,4504.56591796875,4506.03662109375,0
2026-01-10 19:00:00+00:00,4505.49755859375,4505.99853515625,4504.3720703125,4504.49267578125,0
2026-01-10 20:00:00+00:00,4506.92822265625,4506.92822265625,4505.25927734375,4505.50341796875,0
2026-01-10 21:00:00+00:00,4509.05615234375,4509.25390625,4506.87548828125,4506.92578125,0
2026-01-10 22:00:00+00:00,4509.93896484375,4510.43505859375,4509.19970703125,4509.2548828125,0
2026-01-10 23:00:00+00:00,4516.7685546875,4516.7685546875,4509.79150390625,4509.79150390625,955632
2026-01-11 00:00:00+00:00,4513.44580078125,4516.9990234375,4513.38427734375,4516.8310546875,717348
2026-01-11 01:00:00+00:00,4517.5859375,4517.5859375,4512.9658203125,4513.181640625,0
2026-01-11 02:00:00+00:00,4518.6611328125,4519.05126953125,4517.8232421875,4517.9521484375,0
2026-01-11 03:00:00+00:00,4517.8984375,4518.79052734375,4517.58349609375,4518.6748046875,282044
2026-01-11 04:00:00+00:00,4518.41845703125,4518.53173828125,4517.7900390625,4518.0322265625,451816
2026-01-11 05:00:00+00:00,4514.11279296875,4518.13818359375,4514.11279296875,4518.12548828125,1571960
2026-01-11 06:00:00+00:00,4516.3857421875,4517.3974609375,4512.5400390625,4514.09521484375,354972
2026-01-11 07:00:00+00:00,4515.939453125,4516.9638671875,4514.779296875,4516.09716796875,0
2026-01-11 08:00:00+00:00,4513.5,4515.9541015625,4512.296875,4515.92138671875,3410472
2026-01-11 09:00:00+00:00,4515.78369140625,4516.2607421875,4513.60400390625,4513.60400390625,0
2026-01-11 10:00:00+00:00,4517.763671875,4517.9013671875,4515.41796875,4515.89990234375,0
2026-01-11 11:00:00+00:00,4516.1767578125,4518.33203125,4515.67041015625,4517.77392578125,155376
2026-01-11 12:00:00+00:00,4514.91796875,4516.2265625,4514.86865234375,4516.2060546875,0
2026-01-11 13:00:00+00:00,4513.2548828125,4514.990234375,4513.2548828125,4514.990234375,533132
2026-01-11 14:00:00+00:00,4504.0703125,4512.55078125,4498.92236328125,4512.55078125,18535948
2026-01-11 15:00:00+00:00,4507.4169921875,4507.4169921875,4503.98876953125,4503.98876953125,0
2026-01-11 16:00:00+00:00,4503.31494140625,4507.4423828125,4503.2666015625,4507.4423828125,496
2026-01-11 17:00:00+00:00,4503.587890625,4503.93408203125,4502.1689453125,4503.33984375,184
2026-01-11 18:00:00+00:00,4503.806640625,4504.40966796875,4502.74462890625,4503.48779296875,0
2026-01-11 19:00:00+00:00,4504.15576171875,4504.78955078125,4503.0048828125,4503.79833984375,0
2026-01-11 20:00:00+00:00,4505.3310546875,4506.390625,4502.68994140625,4504.095703125,1690008
2026-01-11 21:00:00+00:00,4508.00390625,4508.00390625,4505.36181640625,4505.36181640625,252504
2026-01-11 22:00:00+00:00,4516.54638671875,4516.7509765625,4507.98095703125,4507.982421875,300576
2026-01-11 23:00:00+00:00,4538.07275390625,4540.67041015625,4515.43408203125,4516.2392578125,13380200
2026-01-12 00:00:00+00:00,4587.21484375,4590.4609375,4537.7587890625,4538.12646484375,22995552
2026-01-12 01:00:00+00:00,4569.90185546875,4587.46826171875,4569.83349609375,4587.46826171875,16879048
2026-01-12 02:00:00+00:00,4573.2060546875,4575.68359375,4561.9365234375,4569.046875,9477960
2026-01-12 03:00:00+00:00,4572.3291015625,4577.9560546875,4570.85107421875,4573.197265625,3504400
2026-01-12 04:00:00+00:00,4567.92236328125,4572.2587890625,4567.2880859375,4572.2587890625,2092304
2026-01-12 05:00:00+00:00,4579.7353515625,4581.302734375,4567.1083984375,4567.95166015625,2397200
2026-01-12 06:00:00+00:00,4577.7900390625,4579.96142578125,4573.81640625,4579.64111328125,4731280
2026-01-12 07:00:00+00:00,4585.3212890625,4585.3212890625,4576.75390625,4577.61669921875,4116608
2026-01-12 08:00:00+00:00,4594.86376953125,4594.86376953125,4582.224609375,4585.140625,7806832
2026-01-12 09:00:00+00:00,4591.857421875,4598.77490234375,4591.857421875,4594.1162109375,8583648
2026-01-12 10:00:00+00:00,4593.14599609375,4593.533203125,4589.88623046875,4592.369140625,8514128
2026-01-12 11:00:00+00:00,4584.89306640625,4593.33154296875,4584.89306640625,4592.962890625,3257408
2026-01-12 12:00:00+00:00,4589.16845703125,4589.16845703125,4582.29833984375,4584.9736328125,5427888
2026-01-12 13:00:00+00:00,4618.16162109375,4618.447265625,4589.3642578125,4589.3642578125,11461840
2026-01-12 14:00:00+00:00,4603.84814453125,4618.12109375,4591.8330078125,4618.12109375,0
2026-01-12 15:00:00+00:00,4625.12158203125,4626.376953125,4603.91552734375,4603.91552734375,20674880
2026-01-12 16:00:00+00:00,4621.14501953125,4633.5341796875,4618.34619140625,4625.1142578125,11222560
2026-01-12 17:00:00+00:00,4624.734375,4624.86669921875,4619.41455078125,4621.5185546875,9524352
2026-01-12 18:00:00+00:00,4615.43115234375,4624.90087890625,4611.64306640625,4624.6845703125,7611728
2026-01-12 19:00:00+00:00,4620.62451171875,4626.201171875,4615.43896484375,4615.43896484375,5092048
2026-01-12 20:00:00+00:00,4607.177734375,4620.64501953125,4605.8505859375,4620.64501953125,3824752
2026-01-12 21:00:00+00:00,4604.33740234375,4606.56787109375,4602.2177734375,4606.56787109375,2625008
2026-01-12 22:00:00+00:00,4608.390625,4609.609375,4604.59326171875,4604.59326171875,1214368
2026-01-12 23:00:00+00:00,4605.90185546875,4608.72607421875,4594.80712890625,4608.55859375,0
2026-01-13 00:00:00+00:00,4600.17333984375,4608.0576171875,4595.892578125,4605.953125,0
2026-01-13 01:00:00+00:00,4590.80908203125,4601.39697265625,4589.83203125,4599.63671875,0
2026-01-13 02:00:00+00:00,4603.29443359375,4603.66748046875,4590.384765625,4590.75244140625,0
2026-01-13 03:00:00+00:00,4604.35791015625,4607.943359375,4603.302734375,4603.302734375,1114848
2026-01-13 04:00:00+00:00,4606.63671875,4608.06494140625,4604.09375,4604.328125,0
2026-01-13 05:00:00+00:00,4602.4169921875,4607.76708984375,4598.90869140625,4606.63525390625,1464256
2026-01-13 06:00:00+00:00,4590.13818359375,4601.57080078125,4585.55810546875,4601.55029296875,0
2026-01-13 07:00:00+00:00,4589.76171875,4594.5654296875,4589.251953125,4590.27880859375,2218288
2026-01-13 08:00:00+00:00,4603.5703125,4606.220703125,4590.609375,4590.7646484375,0
2026-01-13 09:00:00+00:00,4596.77783203125,4603.77197265625,4596.77783203125,4603.69580078125,0
2026-01-13 10:00:00+00:00,4596.02392578125,4596.9384765625,4591.7919921875,4596.87109375,0
2026-01-13 11:00:00+00:00,4596.69580078125,4597.9482421875,4594.7001953125,4595.9755859375,0
2026-01-13 12:00:00+00:00,4600.17041015625,4600.17041015625,4589.3369140625,4597.6318359375,0
2026-01-13 13:00:00+00:00,4617.36572265625,4625.15625,4600.453125,4600.453125,0
2026-01-13 14:00:00+00:00,4632.58837890625,4635.85009765625,4618.36279296875,4618.435546875,3909872
2026-01-13 15:00:00+00:00,4623.11474609375,4634.5478515625,4612.55029296875,4632.61279296875,0
2026-01-13 16:00:00+00:00,4617.77685546875,4624.2880859375,4608.43212890625,4624.05419921875,0
2026-01-13 17:00:00+00:00,4602.80517578125,4619.98046875,4602.80517578125,4617.92431640625,0
2026-01-13 18:00:00+00:00,4605.20166015625,4608.91650390625,4594.37451171875,4599.47119140625,2076496
2026-01-13 19:00:00+00:00,4604.08056640625,4604.9150390625,4598.57568359375,4604.9150390625,1218048
2026-01-13 20:00:00+00:00,4592.3486328125,4603.8916015625,4584.9609375,4603.8671875,7607520
2026-01-13 21:00:00+00:00,4594.73046875,4595.7626953125,4591.58154296875,4592.10400390625,0
2026-01-13 22:00:00+00:00,4591.22021484375,4595.02587890625,4587.53515625,4594.73681640625,14095216
2026-01-13 23:00:00+00:00,4600.87939453125,4600.87939453125,4590.7734375,4591.17041015625,0
2026-01-14 00:00:00+00:00,4609.88720703125,4611.9560546875,4601.357421875,4601.357421875,3590176
2026-01-14 01:00:00+00:00,4620.1650390625,4620.1650390625,4610.8603515625,4610.8603515625,0
2026-01-14 02:00:00+00:00,4623.33056640625,4625.0546875,4618.716796875,4620.22900390625,2980336
2026-01-14 03:00:00+00:00,4628.24658203125,4628.24658203125,4619.91552734375,4623.255859375,0
2026-01-14 04:00:00+00:00,4629.54296875,4630.5458984375,4627.4111328125,4629.27099609375,5381344
2026-01-14 05:00:00+00:00,4631.41259765625,4640.54150390625,4629.654296875,4629.654296875,1338592
2026-01-14 06:00:00+00:00,4638.08740234375,4638.08740234375,4625.708984375,4631.2255859375,2170992
2026-01-14 07:00:00+00:00,4634.47509765625,4639.0537109375,4633.30419921875,4638.22998046875,18751024
2026-01-14 08:00:00+00:00,4636.96533203125,4637.5439453125,4627.43994140625,4634.36962890625,9328144
2026-01-14 09:00:00+00:00,4633.26513671875,4640.205078125,4631.26953125,4636.951171875,0
2026-01-14 10:00:00+00:00,4635.3642578125,4640.12060546875,4633.427734375,4633.427734375,2199872
2026-01-14 11:00:00+00:00,4633.76318359375,4639.697265625,4632.8134765625,4635.234375,3399792
2026-01-14 12:00:00+00:00,4640.9169921875,4641.09228515625,4633.94482421875,4633.94482421875,3950656
2026-01-14 13:00:00+00:00,4641.18115234375,4643.5126953125,4635.14892578125,4641.84716796875,0
2026-01-14 14:00:00+00:00,4625.39111328125,4643.46044921875,4620.50830078125,4641.8994140625,1612400
2026-01-14 15:00:00+00:00,4626.23974609375,4631.14697265625,4614.265625,4625.470703125,3404432
2026-01-14 16:00:00+00:00,4621.27587890625,4629.02490234375,4620.67919921875,4625.9833984375,200016
2026-01-14 17:00:00+00:00,4619.38916015625,4624.8076171875,4613.62109375,4621.328125,2811008
2026-01-14 18:00:00+00:00,4639.61865234375,4640.07958984375,4620.02001953125,4620.02001953125,0
2026-01-14 19:00:00+00:00,4645.68359375,4647.30908203125,4639.916015625,4639.916015625,351136
2026-01-14 20:00:00+00:00,4642.009765625,4646.01611328125,4637.35693359375,4645.87744140625,0
2026-01-14 21:00:00+00:00,4635.18017578125,4642.07763671875,4632.064453125,4642.07763671875,0
2026-01-14 22:00:00+00:00,4647.20654296875,4647.20654296875,4635.6826171875,4635.6826171875,0
2026-01-14 23:00:00+00:00,4627.31005859375,4647.13818359375,4622.12646484375,4647.13818359375,4578672
2026-01-15 00:00:00+00:00,4628.00244140625,4629.646484375,4625.087890625,4627.53369140625,0
2026-01-15 01:00:00+00:00,4616.3349609375,4628.78759765625,4606.55078125,4627.74853515625,13643648
2026-01-15 02:00:00+00:00,4608.8759765625,4621.32666015625,4608.0048828125,4615.89697265625,3134896
2026-01-15 03:00:00+00:00,4601.22802734375,4610.474609375,4594.3515625,4609.0595703125,9552480
2026-01-15 04:00:00+00:00,4601.9267578125,4604.513671875,4597.51171875,4601.28173828125,0
2026-01-15 05:00:00+00:00,4601.4609375,4601.8115234375,4594.248046875,4601.8115234375,13410608
2026-01-15 06:00:00+00:00,4615.3310546875,4615.34619140625,4600.79541015625,4600.79541015625,0
2026-01-15 07:00:00+00:00,4608.66748046875,4616.51025390625,4608.5380859375,4615.32080078125,0
2026-01-15 08:00:00+00:00,4611.00537109375,4614.17578125,4607.76025390625,4608.712890625,0
2026-01-15 09:00:00+00:00,4618.1591796875,4618.1591796875,4609.537109375,4611.1884765625,0
2026-01-15 10:00:00+00:00,4625.67724609375,4625.705078125,4617.8408203125,4618.03271484375,0
2026-01-15 11:00:00+00:00,4624.18310546875,4626.36865234375,4623.3642578125,4625.73193359375,0
2026-01-15 12:00:00+00:00,4619.65087890625,4625.88134765625,4619.59619140625,4624.36083984375,0
2026-01-15 13:00:00+00:00,4595.4091796875,4619.8623046875,4594.6455078125,4619.78076171875,4187232
2026-01-15 14:00:00+00:00,4616.43505859375,4616.43505859375,4595.25244140625,4595.25244140625,0
2026-01-15 15:00:00+00:00,4620.1669921875,4620.94091796875,4613.962890625,4616.73046875,0
2026-01-15 16:00:00+00:00,4614.60009765625,4627.5419921875,4611.41650390625,4620.21435546875,1675328
2026-01-15 17:00:00+00:00,4626.3837890625,4627.01123046875,4614.5322265625,4614.5322265625,12575472
2026-01-15 18:00:00+00:00,4628.02685546875,4630.80615234375,4626.5419921875,4626.5419921875,3109344
2026-01-15 19:00:00+00:00,4626.5087890625,4631.6455078125,4626.5087890625,4628.064453125,0
2026-01-15 20:00:00+00:00,4617.9873046875,4626.41796875,4616.53271484375,4626.41796875,135648
2026-01-15 21:00:00+00:00,4628.140625,4628.140625,4618.09033203125,4618.09033203125,0
2026-01-15 22:00:00+00:00,4628.1162109375,4628.43505859375,4625.42431640625,4628.21728515625,0
2026-01-15 23:00:00+00:00,4621.18359375,4630.3046875,4620.21240234375,4628.16552734375,0
2026-01-16 00:00:00+00:00,4613.23779296875,4621.71630859375,4613.23779296875,4621.4306640625,72880
2026-01-16 01:00:00+00:00,4613.95458984375,4618.21044921875,4611.30029296875,4613.34912109375,0
2026-01-16 02:00:00+00:00,4606.037109375,4614.47509765625,4605.9287109375,4613.93994140625,0
2026-01-16 03:00:00+00:00,4607.2119140625,4609.06396484375,4605.17919921875,4606.26123046875,0
2026-01-16 04:00:00+00:00,4610.60498046875,4610.73388671875,4606.84814453125,4607.2041015625,0
2026-01-16 05:00:00+00:00,4619.21044921875,4619.4775390625,4608.44970703125,4610.8486328125,0
2026-01-16 06:00:00+00:00,4608.30322265625,4619.5810546875,4608.0732421875,4619.16650390625,0
2026-01-16 07:00:00+00:00,4614.44775390625,4614.59619140625,4607.771484375,4608.34130859375,6581536
2026-01-16 08:00:00+00:00,4612.4501953125,4614.77099609375,4610.595703125,4614.552734375,0
2026-01-16 09:00:00+00:00,4609.32568359375,4613.42041015625,4608.65576171875,4612.0634765625,0
2026-01-16 10:00:00+00:00,4611.9521484375,4616.90966796875,4609.396484375,4609.66748046875,0
2026-01-16 11:00:00+00:00,4620.15185546875,4620.517578125,4608.8310546875,4611.9033203125,0
2026-01-16 12:00:00+00:00,4612.63818359375,4620.2490234375,4611.72216796875,4620.15771484375,1530464
2026-01-16 13:00:00+00:00,4611.1962890625,4612.51171875,4600.5771484375,4612.51171875,0
2026-01-16 14:00:00+00:00,4618.53662109375,4620.5478515625,4610.390625,4611.1416015625,0
2026-01-16 15:00:00+00:00,4584.25830078125,4625.57177734375,4565.17626953125,4618.2041015625,28308304
2026-01-16 16:00:00+00:00,4596.45751953125,4605.8740234375,4584.03955078125,4584.03955078125,3610128
2026-01-16 17:00:00+00:00,4593.45703125,4599.67529296875,4591.7138671875,4598.77001953125,0
2026-01-16 18:00:00+00:00,4598.80322265625,4604.20751953125,4593.15087890625,4593.37353515625,0
2026-01-16 19:00:00+00:00,4600.8701171875,4600.8720703125,4594.93994140625,4598.8232421875,0
2026-01-16 20:00:00+00:00,4597.18359375,4603.0986328125,4595.09521484375,4600.5263671875,0
2026-01-16 21:00:00+00:00,4604.3203125,4604.4814453125,4593.740234375,4595.15625,1923920
2026-01-16 22:00:00+00:00,4605.712890625,4605.94287109375,4604.3515625,4604.3515625,0
2026-01-16 23:00:00+00:00,4601.76171875,4605.681640625,4601.73291015625,4605.625,0
2026-01-17 00:00:00+00:00,4606.263671875,4606.75244140625,4601.51904296875,4601.51904296875,0
2026-01-17 01:00:00+00:00,4604.38232421875,4606.93017578125,4604.24853515625,4606.19775390625,0
2026-01-17 02:00:00+00:00,4606.470703125,4606.82861328125,4604.2197265625,4604.2197265625,0
2026-01-17 03:00:00+00:00,4610.7578125,4610.7578125,4606.53955078125,4606.53955078125,0
2026-01-17 04:00:00+00:00,4610.619140625,4610.82177734375,4608.7822265625,4610.7490234375,0
2026-01-17 05:00:00+00:00,4608.4609375,4610.81103515625,4608.13134765625,4610.45751953125,0
2026-01-17 06:00:00+00:00,4608.87890625,4609.33740234375,4607.8681640625,4608.25439453125,0
2026-01-17 07:00:00+00:00,4609.5458984375,4609.95361328125,4608.64111328125,4608.87890625,0
2026-01-17 08:00:00+00:00,4610.50146484375,4610.5859375,4609.35546875,4609.35546875,0
2026-01-17 09:00:00+00:00,4610.2822265625,4610.50830078125,4607.56884765625,4610.50830078125,0
2026-01-17 10:00:00+00:00,4608.849609375,4610.826171875,4608.53759765625,4610.25341796875,0
2026-01-17 11:00:00+00:00,4609.15771484375,4610.048828125,4607.13037109375,4608.9560546875,221392
2026-01-17 12:00:00+00:00,4609.76513671875,4611.23779296875,4609.177734375,4609.177734375,0
2026-01-17 13:00:00+00:00,4608.24072265625,4609.6455078125,4608.087890625,4609.6455078125,0
2026-01-17 14:00:00+00:00,4609.22900390625,4609.62353515625,4608.13232421875,4608.30029296875,3110072
2026-01-17 15:00:00+00:00,4607.34228515625,4608.8779296875,4605.97265625,4608.8779296875,0
2026-01-17 16:00:00+00:00,4608.2314453125,4609.0390625,4606.9892578125,4607.5791015625,0
2026-01-17 17:00:00+00:00,4607.3935546875,4608.64013671875,4607.2451171875,4608.5556640625,0
2026-01-17 18:00:00+00:00,4603.9990234375,4609.21435546875,4603.9990234375,4607.19677734375,2631756
2026-01-17 19:00:00+00:00,4606.26220703125,4606.3994140625,4602.9892578125,4604.091796875,0
2026-01-17 20:00:00+00:00,4607.0576171875,4607.0869140625,4605.8447265625,4606.09619140625,0
2026-01-17 21:00:00+00:00,4608.5341796875,4608.5341796875,4606.80322265625,4607.0517578125,0
2026-01-17 22:00:00+00:00,4607.52490234375,4609.80224609375,4606.40869140625,4608.49462890625,3274200
2026-01-17 23:00:00+00:00,4609.845703125,4609.87353515625,4607.39892578125,4607.5009765625,0
2026-01-18 00:00:00+00:00,4611.16357421875,4611.3076171875,4609.80859375,4609.9111328125,0
2026-01-18 01:00:00+00:00,4611.22802734375,4614.423828125,4611.1220703125,4611.1220703125,894608
2026-01-18 02:00:00+00:00,4614.8447265625,4615.47509765625,4611.28271484375,4611.28271484375,429264
2026-01-18 03:00:00+00:00,4614.44140625,4615.20556640625,4614.2548828125,4614.84228515625,0
2026-01-18 04:00:00+00:00,4615.8603515625,4615.98779296875,4614.291015625,4614.50927734375,0
2026-01-18 05:00:00+00:00,4617.796875,4619.0634765625,4615.90234375,4615.90771484375,1476196
2026-01-18 06:00:00+00:00,4619.2265625,4619.2265625,4615.38232421875,4617.599609375,993524
2026-01-18 07:00:00+00:00,4621.36669921875,4621.36669921875,4618.552734375,4619.2607421875,2061780
2026-01-18 08:00:00+00:00,4618.86376953125,4622.0791015625,4618.86376953125,4621.60302734375,0
2026-01-18 09:00:00+00:00,4615.4462890625,4618.9619140625,4614.9560546875,4618.83740234375,0
2026-01-18 10:00:00+00:00,4618.3955078125,4618.3955078125,4614.3544921875,4615.66455078125,864964
2026-01-18 11:00:00+00:00,4619.5947265625,4619.60888671875,4617.818359375,4618.40283203125,242020
2026-01-18 12:00:00+00:00,4622.2451171875,4622.2451171875,4619.44775390625,4619.642578125,1119316
2026-01-18 13:00:00+00:00,4621.0400390625,4622.134765625,4620.4345703125,4622.134765625,808768
2026-01-18 14:00:00+00:00,4621.95654296875,4622.15869140625,4620.9873046875,4621.16015625,0
2026-01-18 15:00:00+00:00,4621.6591796875,4623.6181640625,4621.56884765625,4622.20166015625,0
2026-01-18 16:00:00+00:00,4623.9697265625,4624.07763671875,4621.388671875,4621.54345703125,5487896
2026-01-18 17:00:00+00:00,4626.28466796875,4626.5625,4623.95068359375,4623.95068359375,2581224
2026-01-18 18:00:00+00:00,4630.1533203125,4630.30859375,4626.50341796875,4626.50341796875,0
2026-01-18 19:00:00+00:00,4632.41748046875,4633.16015625,4630.20703125,4630.20703125,1500524
2026-01-18 20:00:00+00:00,4632.3955078125,4633.09130859375,4632.037109375,4632.4072265625,1365228
2026-01-18 21:00:00+00:00,4633.55126953125,4633.55126953125,4632.212890625,4632.41748046875,0
2026-01-18 22:00:00+00:00,4629.8251953125,4633.5107421875,4628.68212890625,4633.50927734375,147540
2026-01-18 23:00:00+00:00,4685.8671875,4694.5712890625,4631.943359375,4631.943359375,46018284
2026-01-19 00:00:00+00:00,4686.181640625,4689.2119140625,4676.08740234375,4685.9013671875,16238344
2026-01-19 01:00:00+00:00,4675.9599609375,4686.8369140625,4671.85009765625,4686.28564453125,11295440
2026-01-19 02:00:00+00:00,4673.638671875,4676.630859375,4670.79638671875,4675.53662109375,11851184
2026-01-19 03:00:00+00:00,4672.77783203125,4680.16015625,4672.77783203125,4673.40625,2878416
2026-01-19 04:00:00+00:00,4675.9814453125,4676.677734375,4671.71337890625,4672.255859375,7911680
2026-01-19 05:00:00+00:00,4681.318359375,4682.9912109375,4675.97705078125,4675.97705078125,7103408
2026-01-19 06:00:00+00:00,4688.5458984375,4688.5654296875,4680.27099609375,4681.568359375,5719248
2026-01-19 07:00:00+00:00,4676.1884765625,4689.3291015625,4675.84912109375,4688.6396484375,7743120
2026-01-19 08:00:00+00:00,4676.56591796875,4681.75390625,4676.09619140625,4676.09619140625,10885584
2026-01-19 09:00:00+00:00,4678.373046875,4680.85107421875,4676.541015625,4676.61474609375,7867632
2026-01-19 10:00:00+00:00,4676.93212890625,4678.88818359375,4674.6005859375,4678.27099609375,3942448
2026-01-19 11:00:00+00:00,4671.41162109375,4676.8798828125,4669.341796875,4676.8798828125,15726672
2026-01-19 12:00:00+00:00,4678.46533203125,4679.7216796875,4670.90869140625,4671.2529296875,2928624
2026-01-19 13:00:00+00:00,4675.3974609375,4679.90478515625,4675.3974609375,4678.541015625,2170224
2026-01-19 14:00:00+00:00,4678.724609375,4679.19189453125,4673.97607421875,4675.29833984375,467088
2026-01-19 15:00:00+00:00,4684.87158203125,4684.89013671875,4676.630859375,4678.73583984375,894752
2026-01-19 16:00:00+00:00,4684.14404296875,4684.99853515625,4682.7880859375,4684.88720703125,2011408
2026-01-19 17:00:00+00:00,4688.552734375,4688.552734375,4682.6259765625,4684.109375,1801680
2026-01-19 18:00:00+00:00,4689.00390625,4690.41259765625,4686.15478515625,4688.47900390625,0
2026-01-19 19:00:00+00:00,4684.77392578125,4688.9814453125,4682.0888671875,4688.9814453125,0
2026-01-19 20:00:00+00:00,4685.779296875,4685.779296875,4683.3759765625,4684.728515625,0
2026-01-19 21:00:00+00:00,4687.8505859375,4688.84716796875,4685.2392578125,4685.578125,2496976
2026-01-19 22:00:00+00:00,4692.94482421875,4692.94482421875,4687.22509765625,4687.6533203125,0
2026-01-19 23:00:00+00:00,4681.62841796875,4693.01611328125,4681.62841796875,4693.01611328125,0
2026-01-20 00:00:00+00:00,4676.77734375,4682.6181640625,4675.21826171875,4681.7060546875,1088800
2026-01-20 01:00:00+00:00,4680.982421875,4685.234375,4676.046875,4676.6474609375,0
2026-01-20 02:00:00+00:00,4678.33154296875,4681.9951171875,4677.63037109375,4681.6015625,0
2026-01-20 03:00:00+00:00,4686.9755859375,4687.74267578125,4677.375,4678.34814453125,0
2026-01-20 04:00:00+00:00,4701.888671875,4701.888671875,4687.07421875,4687.07421875,0
2026-01-20 05:00:00+00:00,4729.67138671875,4729.67138671875,4702.43603515625,4702.43603515625,30231296
2026-01-20 06:00:00+00:00,4726.625,4730.70703125,4723.3818359375,4729.826171875,16235600
2026-01-20 07:00:00+00:00,4733.80419921875,4734.9091796875,4725.63330078125,4726.60546875,5394048
2026-01-20 08:00:00+00:00,4746.03857421875,4746.03857421875,4732.72705078125,4733.755859375,5663952
2026-01-20 09:00:00+00:00,4752.4228515625,4754.08740234375,4743.4931640625,4746.42822265625,7015648
2026-01-20 10:00:00+00:00,4745.94580078125,4752.33203125,4743.0380859375,4752.33203125,9548256
