datetime,Symbol,Open,High,Low,Close,Volume
2018-02-12 09:15:00,NSE:NIFTY,10518.2,10555.5,10485.4,10539.75,224114999.0
2018-02-14 09:15:00,NSE:NIFTY,10585.75,10590.55,10456.65,10500.9,236328993.0
2018-02-15 09:15:00,NSE:NIFTY,10537.9,10618.1,10511.05,10545.5,217089999.0
2018-02-16 09:15:00,NSE:NIFTY,10596.2,10612.9,10434.05,10452.3,190042997.0
2018-02-19 09:15:00,NSE:NIFTY,10488.9,10489.35,10302.75,10378.4,193087996.0
2018-02-20 09:15:00,NSE:NIFTY,10391.0,10429.35,10347.65,10360.4,193465008.0
2018-02-21 09:15:00,NSE:NIFTY,10426.0,10426.1,10349.6,10397.45,241331995.0
2018-02-22 09:15:00,NSE:NIFTY,10354.35,10397.55,10340.65,10382.7,323259007.0
2018-02-23 09:15:00,NSE:NIFTY,10408.1,10499.1,10396.65,10491.05,217134006.0
2018-02-26 09:15:00,NSE:NIFTY,10526.55,10592.95,10520.2,10582.6,177238999.0
2018-02-27 09:15:00,NSE:NIFTY,10615.2,10631.65,10537.25,10554.3,193250001.0
2018-02-28 09:15:00,NSE:NIFTY,10488.95,10535.5,10461.55,10492.85,294794002.0
2018-03-01 09:15:00,NSE:NIFTY,10479.95,10525.5,10447.15,10458.35,181379006.0
2018-03-05 09:15:00,NSE:NIFTY,10428.3,10428.7,10323.9,10358.85,199975993.0
2018-03-06 09:15:00,NSE:NIFTY,10420.5,10441.35,10215.9,10249.25,229781996.0
2018-03-07 09:15:00,NSE:NIFTY,10232.95,10243.35,10141.55,10154.2,257200996.0
2018-03-08 09:15:00,NSE:NIFTY,10216.25,10270.35,10146.4,10242.65,233378005.0
2018-03-09 09:15:00,NSE:NIFTY,10271.3,10296.7,10211.9,10226.85,192333005.0
2018-03-12 09:15:00,NSE:NIFTY,10301.6,10433.65,10295.45,10421.4,223135007.0
2018-03-13 09:15:00,NSE:NIFTY,10389.5,10478.6,10377.85,10426.85,274853003.0
2018-03-14 09:15:00,NSE:NIFTY,10393.05,10420.35,10336.3,10410.9,186991002.0
2018-03-15 09:15:00,NSE:NIFTY,10405.45,10420.0,10346.2,10360.15,179309003.0
2018-03-16 09:15:00,NSE:NIFTY,10345.15,10346.3,10180.25,10195.15,338702008.0
2018-03-19 09:15:00,NSE:NIFTY,10215.35,10224.55,10075.3,10094.25,216669995.0
2018-03-20 09:15:00,NSE:NIFTY,10051.55,10155.65,10049.1,10124.35,209327997.0
2018-03-21 09:15:00,NSE:NIFTY,10181.95,10227.3,10132.95,10155.25,211059999.0
2018-03-22 09:15:00,NSE:NIFTY,10167.5,10207.85,10105.4,10114.75,237632995.0
2018-03-23 09:15:00,NSE:NIFTY,9968.7998,10027.7,9951.9004,9998.0498,294515016.0
2018-03-26 09:15:00,NSE:NIFTY,9989.1504,10143.5,9958.5498,10130.65,270665007.0
2018-03-27 09:15:00,NSE:NIFTY,10188.0,10207.9,10139.65,10184.15,232713994.0
2018-03-28 09:15:00,NSE:NIFTY,10143.6,10158.35,10096.9,10113.7,354976989.0
2018-04-02 09:15:00,NSE:NIFTY,10151.65,10220.1,10127.75,10211.8,232432992.0
2018-04-03 09:15:00,NSE:NIFTY,10186.85,10255.35,10171.05,10245.0,211652002.0
2018-04-04 09:15:00,NSE:NIFTY,10274.6,10279.85,10111.3,10128.4,238183006.0
2018-04-05 09:15:00,NSE:NIFTY,10228.45,10331.8,10227.45,10325.15,244115997.0
2018-04-06 09:15:00,NSE:NIFTY,10322.75,10350.45,10290.85,10331.6,206356005.0
2018-04-09 09:15:00,NSE:NIFTY,10333.7,10397.7,10328.5,10379.35,228513006.0
2018-04-10 09:15:00,NSE:NIFTY,10412.9,10424.85,10381.5,10402.25,259524002.0
2018-04-11 09:15:00,NSE:NIFTY,10428.15,10428.15,10355.6,10417.15,258077000.0
2018-04-12 09:15:00,NSE:NIFTY,10410.65,10469.9,10395.25,10458.65,246027993.0
2018-04-13 09:15:00,NSE:NIFTY,10495.3,10519.9,10451.45,10480.6,219725005.0
2018-04-16 09:15:00,NSE:NIFTY,10398.3,10540.15,10396.35,10528.35,200951005.0
2018-04-17 09:15:00,NSE:NIFTY,10557.3,10560.45,10495.65,10548.7,212450001.0
2018-04-18 09:15:00,NSE:NIFTY,10578.9,10594.2,10509.7,10526.2,211823002.0
2018-04-19 09:15:00,NSE:NIFTY,10563.65,10572.2,10546.2,10565.3,270740996.0
2018-04-20 09:15:00,NSE:NIFTY,10560.35,10582.35,10527.45,10564.05,252226994.0
2018-04-23 09:15:00,NSE:NIFTY,10592.8,10638.35,10514.95,10584.7,200202994.0
2018-04-24 09:15:00,NSE:NIFTY,10578.1,10636.8,10569.0,10614.35,225972994.0
2018-04-25 09:15:00,NSE:NIFTY,10612.4,10612.6,10536.45,10570.55,195129999.0
2018-04-26 09:15:00,NSE:NIFTY,10586.5,10628.4,10559.65,10617.8,345536004.0
2018-04-27 09:15:00,NSE:NIFTY,10651.65,10719.8,10647.55,10692.3,306670993.0
2018-04-30 09:15:00,NSE:NIFTY,10705.75,10759.0,10704.6,10739.35,179163005.0
2018-05-02 09:15:00,NSE:NIFTY,10783.85,10784.65,10689.8,10718.05,236756992.0
2018-05-03 09:15:00,NSE:NIFTY,10720.15,10720.6,10647.45,10679.65,190869996.0
2018-05-04 09:15:00,NSE:NIFTY,10700.45,10700.45,10601.6,10618.25,192295993.0
2018-05-07 09:15:00,NSE:NIFTY,10653.15,10725.65,10635.65,10715.5,173620003.0
2018-05-08 09:15:00,NSE:NIFTY,10757.9,10758.55,10689.4,10717.8,278118990.0
2018-05-09 09:15:00,NSE:NIFTY,10693.35,10766.25,10689.85,10741.7,222116004.0
2018-05-10 09:15:00,NSE:NIFTY,10779.65,10785.55,10705.0,10716.55,197988008.0
2018-05-11 09:15:00,NSE:NIFTY,10741.95,10812.05,10724.45,10806.5,209391993.0
2018-05-14 09:15:00,NSE:NIFTY,10815.15,10834.85,10774.75,10806.6,176697999.0
2018-05-15 09:15:00,NSE:NIFTY,10812.6,10929.2,10781.4,10801.85,262201999.0
2018-05-16 09:15:00,NSE:NIFTY,10751.95,10790.45,10699.7,10741.1,238222000.0
2018-05-17 09:15:00,NSE:NIFTY,10775.6,10777.25,10664.5,10682.7,220738994.0
2018-05-18 09:15:00,NSE:NIFTY,10671.85,10674.95,10589.1,10596.4,229909004.0
2018-05-21 09:15:00,NSE:NIFTY,10616.7,10621.7,10505.8,10516.7,197293998.0
2018-05-22 09:15:00,NSE:NIFTY,10518.45,10558.6,10490.55,10536.7,249236996.0
2018-05-23 09:15:00,NSE:NIFTY,10521.1,10533.55,10417.8,10430.35,299919016.0
2018-05-24 09:15:00,NSE:NIFTY,10464.85,10535.15,10419.8,10513.85,306792006.0
2018-05-25 09:15:00,NSE:NIFTY,10533.05,10628.05,10524.0,10605.15,268914999.0
2018-05-28 09:15:00,NSE:NIFTY,10648.35,10709.8,10640.55,10688.65,239786000.0
2018-05-29 09:15:00,NSE:NIFTY,10689.4,10717.25,10616.1,10633.3,232761999.0
2018-05-30 09:15:00,NSE:NIFTY,10579.0,10648.7,10558.45,10614.35,246124003.0
2018-05-31 09:15:00,NSE:NIFTY,10670.1,10763.8,10620.4,10736.15,629199012.0
2018-06-01 09:15:00,NSE:NIFTY,10738.45,10764.75,10681.5,10696.2,227356000.0
2018-06-04 09:15:00,NSE:NIFTY,10765.95,10770.3,10618.35,10628.5,210148000.0
2018-06-05 09:15:00,NSE:NIFTY,10630.7,10633.15,10550.9,10593.15,172897993.0
2018-06-06 09:15:00,NSE:NIFTY,10603.45,10698.35,10587.5,10684.65,195760996.0
2018-06-07 09:15:00,NSE:NIFTY,10722.6,10818.0,10722.6,10768.35,227663004.0
2018-06-08 09:15:00,NSE:NIFTY,10736.4,10779.45,10709.05,10767.65,215943004.0
2018-06-11 09:15:00,NSE:NIFTY,10781.85,10850.55,10777.05,10786.95,217850003.0
2018-06-12 09:15:00,NSE:NIFTY,10816.15,10856.55,10789.4,10842.85,204419006.0
2018-06-13 09:15:00,NSE:NIFTY,10887.5,10893.25,10842.65,10856.7,220002992.0
2018-06-14 09:15:00,NSE:NIFTY,10832.9,10833.7,10773.55,10808.05,190032003.0
2018-06-15 09:15:00,NSE:NIFTY,10808.65,10834.0,10755.4,10817.7,314764001.0
2018-06-18 09:15:00,NSE:NIFTY,10830.2,10830.2,10787.35,10799.85,202726998.0
2018-06-19 09:15:00,NSE:NIFTY,10789.45,10789.45,10701.2,10710.45,231383007.0
2018-06-20 09:15:00,NSE:NIFTY,10734.65,10781.8,10724.05,10772.05,199467008.0
2018-06-21 09:15:00,NSE:NIFTY,10808.45,10809.6,10725.9,10741.1,230507004.0
2018-06-22 09:15:00,NSE:NIFTY,10742.7,10837.0,10710.45,10821.85,236897993.0
2018-06-25 09:15:00,NSE:NIFTY,10822.9,10831.05,10753.05,10762.45,236692996.0
2018-06-26 09:15:00,NSE:NIFTY,10742.7,10805.25,10732.55,10769.15,226845999.0
2018-06-27 09:15:00,NSE:NIFTY,10785.5,10785.5,10652.4,10671.4,253620994.0
2018-06-28 09:15:00,NSE:NIFTY,10660.8,10674.2,10557.7,10589.1,363156996.0
2018-06-29 09:15:00,NSE:NIFTY,10612.85,10723.05,10612.35,10714.3,250328007.0
2018-07-02 09:15:00,NSE:NIFTY,10732.35,10736.15,10604.65,10657.3,304537010.0
2018-07-03 09:15:00,NSE:NIFTY,10668.6,10713.3,10630.25,10699.9,208372007.0
2018-07-04 09:15:00,NSE:NIFTY,10715.0,10777.15,10677.75,10769.9,179267994.0
2018-07-05 09:15:00,NSE:NIFTY,10786.05,10786.05,10726.25,10749.75,227267002.0
2018-07-06 09:15:00,NSE:NIFTY,10744.15,10816.35,10735.05,10772.65,256547996.0
2018-07-09 09:15:00,NSE:NIFTY,10838.3,10860.35,10807.15,10852.9,189330997.0
2018-07-10 09:15:00,NSE:NIFTY,10902.75,10956.9,10876.65,10947.25,203062002.0
2018-07-11 09:15:00,NSE:NIFTY,10956.4,10976.65,10923.0,10948.3,229211996.0
2018-07-12 09:15:00,NSE:NIFTY,11006.95,11078.3,10999.65,11023.2,256034996.0
2018-07-13 09:15:00,NSE:NIFTY,11056.9,11071.35,10999.75,11018.9,241670996.0
2018-07-16 09:15:00,NSE:NIFTY,11018.95,11019.5,10926.25,10936.85,216971002.0
2018-07-17 09:15:00,NSE:NIFTY,10939.65,11018.5,10925.6,11008.05,217108005.0
2018-07-18 09:15:00,NSE:NIFTY,11060.2,11076.2,10956.3,10980.45,232502002.0
2018-07-19 09:15:00,NSE:NIFTY,10999.5,11006.5,10935.45,10957.1,222056006.0
2018-07-20 09:15:00,NSE:NIFTY,10963.5,11030.25,10946.2,11010.2,193143996.0
2018-07-23 09:15:00,NSE:NIFTY,11019.85,11093.4,11010.95,11084.75,236152996.0
2018-07-24 09:15:00,NSE:NIFTY,11109.0,11143.4,11092.5,11134.3,212247003.0
2018-07-25 09:15:00,NSE:NIFTY,11148.4,11157.15,11113.25,11132.0,212333003.0
2018-07-26 09:15:00,NSE:NIFTY,11132.95,11185.85,11125.7,11167.3,376656986.0
2018-07-27 09:15:00,NSE:NIFTY,11232.75,11283.4,11210.25,11278.35,324343005.0
2018-07-30 09:15:00,NSE:NIFTY,11296.65,11328.1,11261.45,11319.55,287436014.0
2018-07-31 09:15:00,NSE:NIFTY,11311.05,11366.0,11267.75,11356.5,264430993.0
