Date,Close,High,Low,Open,Volume,RSI_14,SMA_20,SMA_50,EMA_20,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ATRr_14,Target_Close
1989-12-01,353.3999938964844,354.1000061035156,339.6300048828125,346.010009765625,3213420000,69.95061774729795,304.36349792480473,276.8955987548828,313.5995528666449,23.794180124534705,4.035358950579905,19.7588211739548,237.53747410993088,304.36349792480473,371.1895217396786,43.911983053489365,0.8668967055972385,19.11329809757975,329.0799865722656
1990-01-01,329.0799865722656,360.5899963378906,319.8299865722656,353.3999938964844,3793250000,58.544370566065304,307.7094970703126,279.4337985229492,315.0738798862278,22.09206645826282,1.866596227446415,20.225470230816406,243.1168241808931,307.7094970703126,372.30216995973205,41.982891983772504,0.6654250284590221,20.659491788154412,331.8900146484375
1990-02-01,331.8900146484375,336.0899963378906,322.1000061035156,329.0799865722656,2961970000,59.36877958248784,310.62899780273443,281.845998840332,316.6754165302478,20.730901962749954,0.40434538554683996,20.326556577203114,247.2804188592446,310.62899780273443,373.97757674622426,40.787292488204514,0.6678097378053972,20.183098820027315,339.94000244140625
1990-03-01,339.94000244140625,344.489990234375,331.0799865722656,331.8900146484375,3283280000,61.717486922213595,314.0249984741211,284.4091989135742,318.89109137892956,20.070377216556494,-0.20494348851729782,20.275320705073792,252.12563247224742,314.0249984741211,375.9243644759948,39.4232091729314,0.7093317398961783,19.699306308747463,330.79998779296875
1990-04-01,330.79998779296875,347.29998779296875,327.760009765625,339.94000244140625,2801220000,57.64318367284149,317.48899841308594,286.4867987060547,320.02527198979044,18.595031848392182,-1.3442310853452888,19.93926293373747,260.39367089484216,317.48899841308594,374.5843259313297,35.966806915278916,0.6165681147518554,19.68792571721863,361.2300109863281
1990-05-01,361.2300109863281,362.260009765625,330.79998779296875,330.79998779296875,3596680000,65.74993107994479,321.95499877929683,288.93339904785154,323.9495328466035,19.65469152296572,-0.22765712861740184,19.882348651583122,265.9073850942826,321.95499877929683,378.0026124643111,34.81704828160498,0.850371850153653,20.528789735464173,358.0199890136719
1990-06-01,358.0199890136719,368.7799987792969,351.2300109863281,361.260009765625,3226280000,64.35077072936505,325.90749816894527,291.3833987426758,327.1943381958481,20.004853999266174,0.09800427814644053,19.906849721119734,271.4979987546031,325.90749816894527,380.31699758328745,33.38953520249305,0.795100039426772,20.31601816814307,356.1499938964844
1990-07-01,356.1499938964844,369.7799987792969,350.0899963378906,358.0199890136719,3373540000,63.50299005365453,330.029997253418,293.5593984985352,329.9520196911468,19.90204887591665,-0.003840676162468526,19.905889552079117,279.9543561338311,330.029997253418,380.1056383730049,30.34611492066017,0.7608054141602355,20.271302759090442,322.55999755859375
1990-08-01,322.55999755859375,357.3500061035156,306.17999267578125,356.1499938964844,4020730000,50.606057416327936,332.2719970703126,294.99379852294925,329.2480175832846,16.915155708151076,-2.3925870751424334,19.30774278329351,288.4304386648984,332.2719970703126,376.11355547572674,26.38895771655219,0.3892375195481252,22.47835352113644,306.04998779296875
1990-09-01,306.04998779296875,326.5299987792969,295.9800109863281,322.55999755859375,2687280000,45.69389729477127,332.70099639892584,296.3923983764648,327.0386814127784,13.065194120100841,-4.994038930554137,18.059233050654978,290.1442239076099,332.70099639892584,375.2577688902418,25.582593951890757,0.18687699929082444,23.05489882626732,304.0
1990-10-01,304.0,319.69000244140625,294.510009765625,306.1000061035156,3671900000,45.108411752308776,333.4579971313477,297.4137985229492,324.84452127822806,9.736419557715237,-6.658250794351794,16.39467035206703,293.74090112888473,333.4579971313477,373.1750931338107,23.82134862209863,0.12915217757208466,23.206691244089743,322.2200012207031
1990-11-01,322.2200012207031,323.0199890136719,301.6099853515625,303.989990234375,3149770000,51.10500006778785,334.8254974365235,299.2317984008789,324.5945669870352,8.470896342025185,-6.339019208033477,14.809915550058662,299.01096302563377,334.8254974365235,370.64003184741324,21.392955246892143,0.32401703075068367,23.07835641680543,330.2200012207031
1990-12-01,330.2200012207031,333.9800109863281,321.9700012207031,322.2300109863281,3116830000,53.506680715476435,335.85449676513673,300.95659851074225,325.1303226283369,8.02103175603412,-5.431107035219636,13.452138791253756,301.95539130780065,335.85449676513673,369.7536022224728,20.186780754072643,0.4168931529546564,22.2877602274354,343.92999267578125
1991-01-01,343.92999267578125,343.92999267578125,309.3500061035156,330.20001220703125,3660240000,57.37112100646402,337.0249969482422,302.85079833984383,326.92076739476016,8.670840509796278,-3.8250386251659823,12.49587913496226,303.7442944348252,337.0249969482422,370.3056994616592,19.74969382970012,0.6037387315480397,23.16577639492327,367.07000732421875
1991-02-01,367.07000732421875,370.9599914550781,340.3699951171875,343.9100036621094,4303170000,62.96619140320339,339.47949676513673,305.34879852294927,330.74450453089906,10.927064029459075,-1.25505208440255,12.182116113861625,304.8974074545169,339.47949676513673,374.06158607575657,20.373595248107065,0.8989132974480121,23.696077819420935,375.2200012207031
1991-03-01,375.2200012207031,379.6600036621094,363.7300109863281,367.07000732421875,3927920000,64.72241122168491,340.9364974975586,307.371598815918,334.9802661204042,13.220377536271087,0.8306091379275689,12.389768398343518,302.9005464968061,340.9364974975586,378.9724484983111,22.312630815376327,0.9506723615569156,23.1413574520181,375.3399963378906
1991-04-01,375.3399963378906,391.260009765625,370.2699890136719,375.2200012207031,4017200000,64.74891720570177,342.1309967041016,309.1943984985352,338.824049950641,14.876045819773765,1.9890219371441962,12.887023882629569,301.3065596870736,342.1309967041016,382.9554337211296,23.864798811161666,0.9067294255636327,22.9876905448706,389.8299865722656
1991-05-01,389.8299865722656,389.8500061035156,365.8299865722656,375.3500061035156,3739700000,67.88667564332916,344.1649963378906,311.1569979858399,343.6817582003195,17.159590894550604,3.418053609536827,13.741537285013777,298.1450948146341,344.1649963378906,390.18489786114714,26.742929706933705,0.9961439368932357,23.06142832961199,371.1600036621094
1991-06-01,371.1600036621094,389.80999755859375,367.9800109863281,389.80999755859375,3258730000,60.42365645908692,345.704997253418,312.81299835205084,346.2987339585852,17.26379890167607,2.817809293329832,14.445989608346236,298.18432230156014,345.704997253418,393.2256722052759,27.492038199854534,0.7678308592468358,22.974895990778094,387.80999755859375
1991-07-01,387.80999755859375,387.80999755859375,370.9200134277344,371.17999267578125,3481570000,64.20311900123667,347.79599761962896,314.76719818115237,350.2521876347765,18.476909543996214,3.2247359485199816,15.252173595476233,296.6783350392224,347.79599761962896,398.9136602000355,29.395198869603988,0.891391134874604,22.54025942935533,395.42999267578125
1991-08-01,395.42999267578125,396.82000732421875,374.0899963378906,387.80999755859375,3713820000,65.81224573309972,349.8974975585938,316.59579803466795,354.5548357339198,19.824652141555532,3.6579828368634395,16.166669304692093,294.5306065356053,349.8974975585938,405.2643885815823,31.647491856506793,0.9111888375516898,22.553813111996245,387.8599853515625
1991-09-01,387.8599853515625,397.6199951171875,382.7699890136719,395.42999267578125,3260990000,62.79244195244481,352.8364974975587,317.979797668457,357.72675474512386,20.05077863923202,3.1072874676319415,16.94349117160008,295.90418818884353,352.8364974975587,409.76880680627386,32.27121327441988,0.8075888566550947,22.00354118281906,392.45001220703125
1991-10-01,392.45001220703125,393.80999755859375,376.1099853515625,387.8599853515625,4082380000,63.87483613593586,355.8644973754883,319.2327981567383,361.03373164625793,20.365600360762585,2.7376873513300026,17.627913009432582,297.20721085547035,355.8644973754883,414.5217838955063,32.96607947835049,0.8118582276991059,21.696146255977073,375.2200012207031
1991-11-01,375.2200012207031,398.2200012207031,371.6300048828125,392.4599914550781,3737620000,57.15354834234502,357.6284973144531,320.30059844970697,362.38480493906224,19.005695131020957,1.102225697270697,17.90346943375026,298.8657646409246,357.6284973144531,416.3912299879816,32.86244419267293,0.6496824867215089,22.045706976113756,417.0899963378906
1991-12-01,417.0899963378906,418.32000732421875,371.3599853515625,375.1099853515625,4155310000,66.40482451264442,361.94299774169923,323.6065985107421,367.59482316752207,21.063709787938933,2.5281922833509363,18.535517504587997,298.9548923771507,361.94299774169923,424.93110310624775,34.805538859740565,0.9377572422366405,23.82530090443822,408.7799987792969
1992-01-01,408.7799987792969,421.17999267578125,408.6400146484375,417.0299987792969,5286280000,63.47544778601279,364.3204971313477,327.17619842529297,371.5172208448339,21.77316636873678,2.5901190913190284,19.183047277417753,297.94710680399226,364.3204971313477,430.6938874587031,36.436813657193696,0.8349196223718096,23.019206413217187,412.70001220703125
1992-02-01,412.70001220703125,418.0799865722656,406.3399963378906,408.7900085449219,4267610000,64.27603128718368,367.0544982910156,330.4885986328125,375.43939145075746,22.393588791018942,2.5684332108809507,19.82515558013799,297.35263119913617,367.0544982910156,436.756365382895,37.979028954232824,0.8274339398673982,22.21354811472846,403.69000244140625
1992-03-01,403.69000244140625,413.7799987792969,401.94000244140625,412.67999267578125,4066240000,60.96817002889032,369.4314987182617,333.42099853515623,378.1299258308192,21.9057299235717,1.664459474746966,20.241270448824732,298.0726381846889,369.4314987182617,440.7903592518345,38.631714285951,0.7400437974134036,21.472580130668618,414.95001220703125
1992-04-01,414.95001220703125,416.2799987792969,392.4100036621094,403.6700134277344,4315840000,63.49648462057234,374.05099945068355,336.3635986328125,381.6366007237918,22.172100764583774,1.5446642526072338,20.62743651197654,303.5108058347604,374.05099945068355,444.5911930666067,37.71688551535255,0.7898986426025028,21.643824058277108,415.3500061035156
1992-05-01,415.3500061035156,418.75,409.8500061035156,414.95001220703125,3643980000,63.58671884563853,379.5160003662109,339.4927984619141,384.8474012361464,22.160030699972822,1.226075350397025,20.933955349575797,314.4334446762173,379.5160003662109,444.59855605620453,34.297661035209444,0.775296547265231,20.733550475291914,408.1400146484375
1992-06-01,408.1400146484375,417.29998779296875,399.9200134277344,415.3500061035156,4259830000,60.67523657329533,384.7230010986327,342.4289990234375,387.06574537065035,21.322882120741724,0.3111414169327418,21.011740703808982,329.1036722703973,384.7230010986327,440.34232992686816,28.91396078186452,0.7105114718493062,20.49400932457352,424.2099914550781
1992-07-01,424.2099914550781,424.79998779296875,407.20001220703125,408.20001220703125,4265220000,64.56921622359586,389.82250061035154,345.6699987792969,390.6032926167863,21.705936145854025,0.5553563536360322,21.150579792217993,339.92435009097073,389.82250061035154,439.72065112973235,25.600446583383178,0.8445768078254747,20.28729262895666,414.0299987792969
1992-08-01,414.0299987792969,425.1400146484375,408.29998779296875,424.19000244140625,3653820000,60.48338390931947,394.01300048828125,348.4805987548828,392.8344074894063,20.946609414801628,-0.16317630193309185,21.10978571673472,351.68841507475395,394.01300048828125,436.33758590180855,21.483852238924346,0.7364701047327686,20.04105935942181,417.79998779296875
1992-09-01,417.79998779296875,425.2699890136719,412.7099914550781,414.0299987792969,4023850000,61.4561041124625,397.70650024414067,351.39619873046877,395.2120818040313,20.413727374015878,-0.5568466741750733,20.97057404819095,361.3061407777725,397.70650024414067,434.10685971050884,18.305136800139316,0.7760067186615739,19.506697802219808,418.67999267578125
1992-10-01,418.67999267578125,421.1600036621094,396.79998779296875,417.79998779296875,4507010000,61.69314017346999,400.2869995117188,354.5393988037109,397.44712093467416,19.833791949533293,-0.9094256789261266,20.74321762845942,365.76226402805014,400.2869995117188,434.8117349953875,17.249990894424705,0.7663741359113804,19.85336337842844,431.3500061035156
1992-11-01,431.3500061035156,431.92999267578125,415.5799865722656,418.6600036621094,4148770000,65.02784840036746,403.09349975585945,357.72819885253904,400.6759671412305,20.1641137912589,-0.4632830697604149,20.627396861019314,368.0271729366049,403.09349975585945,438.159826575114,17.398606943794952,0.9029008583262966,19.603123573077525,435.7099914550781
1992-12-01,435.7099914550781,442.6499938964844,428.6099853515625,431.3500061035156,4876150000,66.12081497756449,406.1119995117188,360.86299865722657,404.01254088540645,20.540927583718315,-0.06917542184080006,20.610103005559115,370.7129917138583,406.1119995117188,441.5110073095793,17.433125758619227,0.9180624512468425,19.20575821392355,438.7799987792969
1993-01-01,438.7799987792969,442.6600036621094,426.8800048828125,435.70001220703125,5280850000,66.90511895661744,408.5595001220704,364.1645983886719,407.32372735149124,20.846968289329766,0.1894922270165189,20.657476062313247,371.18665500375306,408.5595001220704,445.93234524038775,18.294933838107298,0.9043109182824118,18.961061111450217,443.3800048828125
1993-02-01,443.3800048828125,450.0400085449219,428.25,438.7799987792969,5442450000,68.09687766114492,412.17050018310556,367.47779846191406,410.7576585449504,21.216123536578266,0.4469179794120137,20.769205557166252,376.07873363216055,412.17050018310556,448.26226673405057,17.513027514056123,0.932363218570272,19.163128785269624,451.6700134277344
1993-03-01,451.6700134277344,456.760009765625,441.07000732421875,443.3800048828125,5766950000,70.18090414188151,415.3635009765626,370.56179870605473,414.6540732956917,21.924879770495295,0.9245393706632328,21.000340399832062,377.1114379768098,415.3635009765626,453.6155639763154,18.418596198182193,0.9745693382786492,18.91504833213653,440.19000244140625
1993-04-01,440.19000244140625,452.6300048828125,432.29998779296875,451.6700134277344,5853170000,63.95089505835157,417.60150146484386,373.5883990478516,417.08606654766453,21.31453258425023,0.2513537475345302,21.0631788367157,379.02380396500894,417.60150146484386,456.1791989646788,18.47584233510359,0.7927663188900665,19.01611752911562,450.19000244140625
1993-05-01,450.19000244140625,454.54998779296875,436.8599853515625,440.19000244140625,5108640000,66.72209627845251,420.71800231933605,376.694799194336,420.2388223470685,21.391160485804676,0.262385319271182,21.128775166533494,382.1861696843274,420.71800231933605,459.2498349543447,18.317177977928296,0.8824370410984942,18.921395022850664,450.5299987792969
1993-06-01,450.5299987792969,455.6300048828125,442.5,450.2300109863281,5544400000,66.81550077121761,423.6220016479493,379.5125988769531,423.12369629299496,21.234544897329442,0.08461578463675679,21.149929112692686,385.30656096369427,423.6220016479493,461.9374423322043,18.089447920647437,0.8511377743647475,18.507724298562227,448.1300048828125
1993-07-01,448.1300048828125,451.1499938964844,441.3999938964844,450.5400085449219,5308530000,65.41964492654,427.2675018310547,382.06479919433593,425.5052494920252,20.678398756242416,-0.3772242851602172,21.055623041402633,394.9355333887361,427.2675018310547,459.5994702733733,15.134297976682044,0.8226296457788715,17.882172562950643,463.55999755859375
1993-08-01,463.55999755859375,463.55999755859375,446.94000244140625,448.1300048828125,5506200000,69.7894515386855,429.5910018920898,384.97639892578127,429.12951121265075,21.23790306136482,0.14582401596974393,21.092079045395074,393.8403082710406,429.5910018920898,465.34169551313903,16.644060729200064,0.9750816309547592,17.79201703111042,458.92999267578125
1993-09-01,458.92999267578125,463.79998779296875,449.6400146484375,463.54998779296875,5552720000,67.05140355483708,432.09850158691404,387.23339904785155,431.9676523043775,21.064888631007136,-0.021752331510349165,21.086640962517485,395.4696090979796,432.09850158691404,468.72739407584845,16.953954875757294,0.8662612935536204,17.532585324926192,467.8299865722656
1993-10-01,467.8299865722656,471.1000061035156,456.3999938964844,458.92999267578125,5940460000,69.52636519082724,434.8550003051758,389.5609985351562,435.383112710843,21.39925132681674,0.25008829143940403,21.149163035377335,396.1348659835582,434.8550003051758,473.5751346267934,17.808296694044813,0.925811878559003,17.330258673647982,461.7900085449219
1993-11-01,461.7900085449219,469.1099853515625,454.3599853515625,467.8299865722656,5876610000,65.90809776165774,437.7600006103516,391.813798828125,437.8980551712315,20.93552868087579,-0.17090748360123698,21.106436164477028,400.1837235181712,437.7600006103516,475.336277702532,17.16752423235987,0.819749717030521,17.145954482673126,466.45001220703125
1993-12-01,466.45001220703125,471.2900085449219,461.45001220703125,461.92999267578125,5791210000,67.32113524099174,440.3350006103516,394.3355993652343,440.617289174641,20.705369877974988,-0.3208530292016327,21.02622290717662,402.28490193153203,440.3350006103516,478.38509928917114,17.282341229326775,0.8431661480974882,16.624100329474377,481.6099853515625
1994-01-01,481.6099853515625,482.8500061035156,464.3599853515625,466.510009765625,6627390000,71.46476345208235,443.6479995727539,397.0479992675781,444.5213554772049,21.498429985488485,0.37776566264949096,21.120664322838994,403.2892068378093,443.6479995727539,484.00679230769856,18.19406050463942,0.9703062604984615,16.75738035965143,467.1400146484375
1994-02-01,467.1400146484375,482.2300109863281,464.260009765625,481.6000061035156,5853100000,63.2242980605825,446.5979995727539,399.3227996826172,446.67551349351277,20.720477364225758,-0.3201495668905885,21.040626931116346,408.6119619819532,446.5979995727539,484.5840371635546,17.01128873265924,0.7703890215790546,16.84399613544084,445.7699890136719
1994-03-01,445.7699890136719,471.0899963378906,436.1600036621094,467.19000244140625,7225010000,53.42630756431876,447.6759994506836,401.65659973144534,446.58927306686127,18.170108138933415,-2.296415033746346,20.46652317267976,411.17024931800995,447.6759994506836,484.18174958335726,16.309004805916633,0.47389438061011385,18.13585303117944,450.9100036621094
1994-04-01,450.9100036621094,452.7900085449219,435.8599853515625,445.6600036621094,5735010000,55.223709105751055,449.51999969482426,404.0369995117188,447.0007712187896,16.3749185111418,-3.2732837292303714,19.64820224037217,416.6227747291145,449.51999969482426,482.41722466053403,14.63660125825033,0.5211264623191466,18.049722328478005,456.5
1994-05-01,456.5,457.7699890136719,440.7799987792969,450.9100036621094,5675970000,57.16006461769326,451.4550003051758,406.3681994628907,447.905459674143,15.227747786850273,-3.5363635628175203,18.764111349667793,422.04588284467377,451.4550003051758,480.86411776567786,13.028593078212442,0.5857727149004025,17.974027178899217,444.2699890136719
1994-06-01,444.2699890136719,463.2300109863281,439.8299865722656,456.5,5852670000,51.874505245688724,452.7345001220703,408.63759948730467,447.55922437314575,13.179818305526169,-4.467434435313301,17.64725274083947,427.38250334365733,452.7345001220703,478.08649690048327,11.19949850147375,0.3330602677496809,18.361598409982307,458.260009765625
1994-07-01,458.260009765625,459.3299865722656,443.5799865722656,444.2699890136719,4980100000,56.7960139400429,454.08000030517576,410.5781994628906,448.5783467914771,12.541130842473365,-4.084897518692884,16.62602836116625,430.72928736379197,454.08000030517576,477.43071324655955,10.284845368961577,0.5895049643867861,18.175055666412142,475.489990234375
1994-08-01,475.489990234375,477.5899963378906,456.0799865722656,458.2799987792969,6398750000,61.95612349635507,456.0690002441406,412.92759948730463,451.1413604527055,13.272287188386656,-2.6829929382236752,15.955280126610331,432.5305745305234,456.0690002441406,479.60742595775787,10.322308993164091,0.9125379969442713,18.413266673498775,462.7099914550781
1994-09-01,462.7099914550781,475.489990234375,458.4700012207031,475.489990234375,6152870000,56.560075587861604,457.2654998779297,415.0587994384765,452.24313483388386,12.674392261185233,-2.6247102923400796,15.299102553525312,435.0307048639136,457.2654998779297,479.50029489194577,9.725113755554185,0.6224317915617482,18.313746840653998,472.3500061035156
1994-10-01,472.3500061035156,474.739990234375,449.2699890136719,462.69000244140625,6344700000,59.430355966190255,458.7139999389649,418.054599609375,454.1580749548012,12.830522563553131,-1.9748639919777453,14.805386555530877,436.5134483691375,458.7139999389649,480.9145515087923,9.67947417030277,0.8071096256699166,18.824907867800366,453.69000244140625
1994-11-01,453.69000244140625,472.260009765625,444.17999267578125,472.260009765625,6251240000,52.23553454877963,458.8149993896485,421.00739990234376,454.1134966201921,11.318082792492987,-2.789843010430312,14.1079258029233,436.731306360266,458.8149993896485,480.898692419031,9.626404131843975,0.38396422325234714,19.49241540779565,459.2699890136719
1994-12-01,459.2699890136719,462.7300109863281,442.8800048828125,453.54998779296875,6351530000,54.027842715670964,459.76899871826174,424.1127996826172,454.60459113385684,10.449268991387328,-2.9269254492287775,13.376194440616105,439.49903481269297,459.76899871826174,480.0389626238305,8.817455705833636,0.4876909079139314,19.517957600347078,470.4200134277344
1995-01-01,470.4200134277344,471.3599853515625,457.20001220703125,459.2099914550781,6852060000,57.46267316293379,460.78049926757814,427.0767999267579,456.1108218285118,10.538955066384858,-2.269791499384999,12.808746565769857,440.50417861138266,460.78049926757814,481.0568199237736,8.800858842084327,0.7377037314511709,19.13524442493166,487.3900146484375
1995-02-01,487.3900146484375,489.19000244140625,469.2900085449219,470.4200134277344,6330100000,62.10354661549435,462.6235000610352,430.22020019531254,459.0897925732666,11.842852173332119,-0.7727155139501907,12.61556768728231,439.7374017203791,462.6235000610352,485.5095984016913,9.894049194490401,1.0410820625419963,19.189869387185425,500.7099914550781
1995-03-01,500.7099914550781,508.1499938964844,479.70001220703125,487.3900146484375,7792400000,65.30335042008448,465.2524993896485,433.3558001708985,463.053621038201,13.792024954822466,0.9411658140321251,12.850859140790341,437.76006679713225,465.2524993896485,492.74493198216476,11.818284750144402,1.144859125254008,19.851305980204547,514.7100219726562
1995-04-01,514.7100219726562,515.2899780273438,500.20001220703125,500.70001220703125,6307030000,68.33013296012058,467.81000061035166,436.3086004638672,467.9732782700539,16.27879210463084,2.742346371072397,13.536445733558441,432.55879230099947,467.81000061035166,503.06120891970386,15.070737377721702,1.1652257271683641,19.51121025449797,533.4000244140625
1995-05-01,533.4000244140625,533.4099731445312,513.030029296875,514.760009765625,7555690000,71.85945467671846,471.5335021972657,439.4722009277343,474.2043969504357,19.532541011007368,4.79687622195914,14.735664789048228,425.99928391364335,471.5335021972657,517.067720480888,19.313248399717374,1.1793409939690214,19.57326265400928,544.75
1995-06-01,544.75,551.0700073242188,526.0,533.4000244140625,7555650000,73.77105084861911,475.3795028686524,442.8604010009765,480.923025812299,22.764592582562216,6.423142234811188,16.341450347751028,419.37275700794146,475.3795028686524,531.3862487293634,23.56296202202292,1.1193048360984257,19.965887273309956,562.0599975585938
1995-07-01,562.0599975585938,565.4000244140625,542.510009765625,544.75,7307960000,76.40370724988814,480.393002319336,446.30500122070316,488.6503564548033,26.41825566942248,8.061444257337158,18.35681141208532,412.76286378249586,480.393002319336,548.0231408561762,28.156171388976126,1.1037766372071773,20.174753514390495,561.8800048828125
1995-08-01,561.8800048828125,565.6199951171875,553.0399780273438,562.0599975585938,7146620000,76.31792797496651,485.164501953125,450.11940124511716,495.6246086860423,28.96539108619453,8.486863739287365,20.478527346907164,408.77753734275086,485.164501953125,561.5514665634992,31.489098770772973,1.002150486807462,19.632272341208584,584.4099731445312
1995-09-01,584.4099731445312,587.6099853515625,561.010009765625,561.8800048828125,7052830000,79.43089029278408,490.3045013427735,454.0514007568359,504.08035768208885,32.42818250099708,9.559724123271934,22.868458377725148,402.01700826588484,490.3045013427735,578.5919944196621,36.01333164802685,1.0329490538359851,20.129965430117792,581.5
1995-10-01,581.5,590.6599731445312,571.5499877929688,584.4099731445312,8043320000,78.00466599164858,496.0225006103516,457.77280090332033,511.4536569504613,34.53950917056926,9.33684063427529,25.20266853629397,399.6123547917757,496.0225006103516,592.4326464289275,38.87329534444264,0.943301369704904,20.057109710220985,605.3699951171875
1995-11-01,605.3699951171875,608.6900024414062,581.0399780273438,581.5,7602150000,81.01585176924405,504.0025009155273,462.1230010986328,520.3980701091971,37.70422900171258,10.001248372334882,27.702980629377695,399.06261479987234,504.0025009155273,608.9423870311823,41.64260531446978,0.9829788651092224,20.59946076049538,615.9299926757812
1995-12-01,615.9299926757812,622.8800048828125,605.0499877929688,605.3699951171875,7697540000,82.17824639963513,512.2535003662109,466.5926007080078,529.4963484488718,40.59642549515479,10.314755892621676,30.281669602533114,399.2503109619659,512.2535003662109,625.256689770456,44.12002624616869,0.9587325935495925,20.401643355448833,636.02001953125
1996-01-01,636.02001953125,636.1799926757812,597.2899780273438,615.9299926757812,9188050000,84.16474768103227,521.2295013427735,471.8086010742188,539.6414599805269,44.00237730617789,10.976566162915816,33.025811143262075,398.7511462485427,521.2295013427735,643.7078564370042,46.99594124227668,0.9686155284342304,21.722241304948025,640.4299926757812
1996-02-01,640.4299926757812,664.22998046875,633.7100219726562,636.02001953125,8749960000,84.57129217199787,531.037501525879,476.27540100097656,549.2403678562654,46.52119920604537,10.796310450226635,35.72488875581873,403.208212640431,531.037501525879,658.866790411327,48.14322473201773,0.9278850805777871,22.350649675744148,645.5
1996-03-01,645.5,656.969970703125,627.6300048828125,640.4299926757812,8984200000,85.04660572978634,540.3995010375977,481.0098010253907,558.4079518699543,48.36892407988444,10.11522825925256,38.253695820631876,407.680000020617,540.3995010375977,673.1190020545785,49.119031665333424,0.8959497216198667,22.849886543213316,654.1699829101562
1996-04-01,654.1699829101562,656.6799926757812,624.1400146484375,645.5,8875580000,85.84942724699691,549.3335006713868,485.8392004394532,567.5281453023546,49.956981531367546,9.362628568588534,40.59435296277901,411.0714579088714,549.3335006713868,687.5955434339021,50.338107030987054,0.8791224263149395,23.54203593493692,669.1199951171875
